"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Antal tests pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2026-07-07T11:15:03.729"
INFLB;2025/2026;2025-U34;1081;Nordjylland;85+;M;6542;17;0;0;0;0,00;0,00;259,86;0,00;
INFLB;2025/2026;2025-U34;1081;Nordjylland;Alle;Alle;591828;151;0;0;0;0,00;0,00;25,51;0,00;
INFLB;2025/2026;2025-U34;1081;Nordjylland;Alle;K;293532;77;0;0;0;0,00;0,00;26,23;0,00;
INFLB;2025/2026;2025-U34;1081;Nordjylland;Alle;M;298296;74;0;0;0;0,00;0,00;24,81;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;00-01;Alle;14195;13;0;0;0;0,00;0,00;91,58;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;00-01;K;6874;5;0;0;0;0,00;0,00;72,74;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;00-01;M;7321;8;0;0;0;0,00;0,00;109,27;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;02-06;Alle;41902;8;0;0;0;0,00;0,00;19,09;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;02-06;K;20408;4;0;0;0;0,00;0,00;19,60;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;02-06;M;21494;4;0;0;0;0,00;0,00;18,61;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;07-14;Alle;71226;10;0;0;0;0,00;0,00;14,04;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;07-14;K;34626;3;0;0;0;0,00;0,00;8,66;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;07-14;M;36600;7;0;0;0;0,00;0,00;19,13;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;15-44;Alle;278238;36;0;0;0;0,00;0,00;12,94;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;15-44;K;134779;20;0;0;0;0,00;0,00;14,84;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;15-44;M;143459;16;0;0;0;0,00;0,00;11,15;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;45-64;Alle;240616;63;0;0;0;0,00;0,00;26,18;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;45-64;K;120948;30;0;0;0;0,00;0,00;24,80;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;45-64;M;119668;33;0;0;0;0,00;0,00;27,58;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;65-74;Alle;102536;51;0;0;0;0,00;0,00;49,74;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;65-74;K;52917;23;0;0;0;0,00;0,00;43,46;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;65-74;M;49619;28;0;0;0;0,00;0,00;56,43;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;75-84;Alle;81937;70;0;0;0;0,00;0,00;85,43;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;75-84;K;44190;19;0;0;0;0,00;0,00;43,00;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;75-84;M;37747;51;0;0;0;0,00;0,00;135,11;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;85+;Alle;23576;28;0;0;0;0,00;0,00;118,76;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;85+;K;14354;9;0;0;0;0,00;0,00;62,70;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;85+;M;9222;19;0;0;0;0,00;0,00;206,03;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;Alle;Alle;854226;279;0;0;0;0,00;0,00;32,66;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;Alle;K;429096;113;0;0;0;0,00;0,00;26,33;0,00;
INFLB;2025/2026;2025-U34;1085;Sjælland;Alle;M;425130;166;0;0;0;0,00;0,00;39,05;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;00-01;Alle;22345;5;0;0;0;0,00;0,00;22,38;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;00-01;K;10831;2;0;0;0;0,00;0,00;18,47;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;00-01;M;11514;3;0;0;0;0,00;0,00;26,06;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;02-06;Alle;62369;8;0;0;0;0,00;0,00;12,83;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;02-06;K;30355;2;0;0;0;0,00;0,00;6,59;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;02-06;M;32014;6;0;0;0;0,00;0,00;18,74;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;07-14;Alle;104643;4;0;0;0;0,00;0,00;3,82;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;07-14;K;50845;1;0;0;0;0,00;0,00;1,97;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;07-14;M;53798;3;0;0;0;0,00;0,00;5,58;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;15-44;Alle;432318;36;0;0;0;0,00;0,00;8,33;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;15-44;K;209426;22;0;0;0;0,00;0,00;10,50;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;15-44;M;222892;14;0;0;0;0,00;0,00;6,28;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;45-64;Alle;330169;57;0;0;0;0,00;0,00;17,26;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;45-64;K;165306;26;0;0;0;0,00;0,00;15,73;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;45-64;M;164863;31;0;0;0;0,00;0,00;18,80;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;65-74;Alle;142814;38;0;0;0;0,00;0,00;26,61;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;65-74;K;72999;12;0;0;0;0,00;0,00;16,44;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;65-74;M;69815;26;0;0;0;0,00;0,00;37,24;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;75-84;Alle;109538;66;0;0;0;0,00;0,00;60,25;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;75-84;K;58592;31;0;0;0;0,00;0,00;52,91;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;75-84;M;50946;35;0;0;0;0,00;0,00;68,70;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;85+;Alle;35298;31;0;0;0;0,00;0,00;87,82;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;85+;K;21737;16;0;0;0;0,00;0,00;73,61;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;85+;M;13561;15;0;0;0;0,00;0,00;110,61;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;Alle;Alle;1239494;245;0;0;0;0,00;0,00;19,77;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;Alle;K;620091;112;0;0;0;0,00;0,00;18,06;0,00;
INFLB;2025/2026;2025-U34;1083;Syddanmark;Alle;M;619403;133;0;0;0;0,00;0,00;21,47;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;00-01;Alle;115873;135;0;0;0;0,00;0,00;116,51;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;00-01;K;56140;49;0;0;0;0,00;0,00;87,28;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;00-01;M;59733;84;0;0;0;0,00;0,00;140,63;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;02-06;Alle;310861;56;0;0;0;0,00;0,00;18,01;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;02-06;K;151106;24;0;0;0;0,00;0,00;15,88;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;02-06;M;159755;29;0;0;0;0,00;0,00;18,15;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;07-14;Alle;500543;71;0;0;0;0,00;0,00;14,18;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;07-14;K;243782;32;0;0;0;0,00;0,00;13,13;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;07-14;M;256761;38;0;0;0;0,00;0,00;14,80;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;15-44;Alle;2253878;471;0;0;0;0,00;0,00;20,90;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;15-44;K;1108182;275;0;0;0;0,00;0,00;24,82;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;15-44;M;1145696;191;0;0;0;0,00;0,00;16,67;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;45-64;Alle;1546953;456;1;0;0;0,00;0,06;29,48;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;45-64;K;776640;253;1;0;0;0,00;0,13;32,58;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;45-64;M;770313;192;0;0;0;0,00;0,00;24,92;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;65-74;Alle;626281;341;0;0;0;0,00;0,00;54,45;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;65-74;K;322982;159;0;0;0;0,00;0,00;49,23;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;65-74;M;303299;180;0;0;0;0,00;0,00;59,35;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;75-84;Alle;484384;462;1;1;0;0,00;0,21;95,38;0,21;
INFLB;2025/2026;2025-U35;9999;Alle;75-84;K;262090;210;0;0;0;0,00;0,00;80,13;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;75-84;M;222294;245;1;1;0;0,00;0,45;110,21;0,45;
INFLB;2025/2026;2025-U35;9999;Alle;85+;Alle;150437;210;0;0;0;0,00;0,00;139,59;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;85+;K;93490;96;0;0;0;0,00;0,00;102,68;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;85+;M;56947;113;0;0;0;0,00;0,00;198,43;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;Alle;Alle;5989210;2202;2;1;0;0,00;0,03;36,77;0,02;
INFLB;2025/2026;2025-U35;9999;Alle;Alle;K;3014412;1098;1;0;0;0,00;0,03;36,43;0,00;
INFLB;2025/2026;2025-U35;9999;Alle;Alle;M;2974798;1072;1;1;0;0,00;0,03;36,04;0,03;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;00-01;Alle;41318;98;0;0;0;0,00;0,00;237,18;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;00-01;K;20014;36;0;0;0;0,00;0,00;179,87;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;00-01;M;21304;62;0;0;0;0,00;0,00;291,03;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;02-06;Alle;102908;33;0;0;0;0,00;0,00;32,07;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;02-06;K;50086;15;0;0;0;0,00;0,00;29,95;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;02-06;M;52822;18;0;0;0;0,00;0,00;34,08;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;07-14;Alle;158629;48;0;0;0;0,00;0,00;30,26;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;07-14;K;77386;22;0;0;0;0,00;0,00;28,43;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;07-14;M;81243;26;0;0;0;0,00;0,00;32,00;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;15-44;Alle;806914;324;0;0;0;0,00;0,00;40,15;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;15-44;K;404832;199;0;0;0;0,00;0,00;49,16;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;15-44;M;402082;125;0;0;0;0,00;0,00;31,09;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;45-64;Alle;478291;259;1;0;0;0,00;0,21;54,15;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;45-64;K;241383;150;1;0;0;0,01;0,41;62,14;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;45-64;M;236908;109;0;0;0;0,00;0,00;46,01;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;65-74;Alle;167649;190;0;0;0;0,00;0,00;113,33;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;65-74;K;88044;103;0;0;0;0,00;0,00;116,99;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;65-74;M;79605;87;0;0;0;0,00;0,00;109,29;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;75-84;Alle;132611;216;0;0;0;0,00;0,00;162,88;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;75-84;K;74264;105;0;0;0;0,00;0,00;141,39;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;75-84;M;58347;111;0;0;0;0,00;0,00;190,24;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;85+;Alle;41817;109;0;0;0;0,00;0,00;260,66;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;85+;K;27065;51;0;0;0;0,00;0,00;188,44;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;85+;M;14752;58;0;0;0;0,00;0,00;393,17;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;Alle;Alle;1930137;1277;1;0;0;0,00;0,05;66,16;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;Alle;K;983074;681;1;0;0;0,00;0,10;69,27;0,00;
INFLB;2025/2026;2025-U35;1084;Hovedstaden;Alle;M;947063;596;0;0;0;0,00;0,00;62,93;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;00-01;Alle;27525;8;0;0;0;0,00;0,00;29,06;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;00-01;K;13382;4;0;0;0;0,00;0,00;29,89;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;00-01;M;14143;4;0;0;0;0,00;0,00;28,28;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;02-06;Alle;74167;5;0;0;0;0,00;0,00;6,74;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;02-06;K;35993;2;0;0;0;0,00;0,00;5,56;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;02-06;M;38174;3;0;0;0;0,00;0,00;7,86;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;07-14;Alle;117879;6;0;0;0;0,00;0,00;5,09;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;07-14;K;57471;1;0;0;0;0,00;0,00;1,74;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;07-14;M;60408;5;0;0;0;0,00;0,00;8,28;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;15-44;Alle;524550;34;0;0;0;0,00;0,00;6,48;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;15-44;K;257777;17;0;0;0;0,00;0,00;6,59;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;15-44;M;266773;17;0;0;0;0,00;0,00;6,37;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;45-64;Alle;345261;42;0;0;0;0,00;0,00;12,16;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;45-64;K;173110;25;0;0;0;0,00;0,00;14,44;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;45-64;M;172151;17;0;0;0;0,00;0,00;9,88;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;65-74;Alle;143844;26;0;0;0;0,00;0,00;18,08;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;65-74;K;73596;10;0;0;0;0,00;0,00;13,59;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;65-74;M;70248;16;0;0;0;0,00;0,00;22,78;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;75-84;Alle;107117;23;0;0;0;0,00;0,00;21,47;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;75-84;K;56978;9;0;0;0;0,00;0,00;15,80;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;75-84;M;50139;14;0;0;0;0,00;0,00;27,92;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;85+;Alle;33182;12;0;0;0;0,00;0,00;36,16;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;85+;K;20312;7;0;0;0;0,00;0,00;34,46;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;85+;M;12870;5;0;0;0;0,00;0,00;38,85;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;Alle;Alle;1373525;156;0;0;0;0,00;0,00;11,36;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;Alle;K;688619;75;0;0;0;0,00;0,00;10,89;0,00;
INFLB;2025/2026;2025-U35;1082;Midtjylland;Alle;M;684906;81;0;0;0;0,00;0,00;11,83;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;00-01;Alle;10490;7;0;0;0;0,00;0,00;66,73;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;00-01;K;5039;0;0;0;0;0,00;0,00;0,00;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;00-01;M;5451;7;0;0;0;0,00;0,00;128,42;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;02-06;Alle;29515;2;0;0;0;0,00;0,00;6,78;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;02-06;K;14264;0;0;0;0;0,00;0,00;0,00;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;02-06;M;15251;2;0;0;0;0,00;0,00;13,11;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;07-14;Alle;48166;1;0;0;0;0,00;0,00;2,08;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;07-14;K;23454;1;0;0;0;0,00;0,00;4,26;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;07-14;M;24712;0;0;0;0;0,00;0,00;0,00;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;15-44;Alle;211858;23;0;0;0;0,00;0,00;10,86;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;15-44;K;101368;11;0;0;0;0,00;0,00;10,85;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;15-44;M;110490;12;0;0;0;0,00;0,00;10,86;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;45-64;Alle;152616;29;0;0;0;0,00;0,00;19,00;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;45-64;K;75893;16;0;0;0;0,00;0,00;21,08;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;45-64;M;76723;13;0;0;0;0,00;0,00;16,94;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;65-74;Alle;69438;33;0;0;0;0,00;0,00;47,52;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;65-74;K;35426;15;0;0;0;0,00;0,00;42,34;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;65-74;M;34012;18;0;0;0;0,00;0,00;52,92;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;75-84;Alle;53181;50;0;0;0;0,00;0,00;94,02;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;75-84;K;28066;26;0;0;0;0,00;0,00;92,64;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;75-84;M;25115;24;0;0;0;0,00;0,00;95,56;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;85+;Alle;16564;19;0;0;0;0,00;0,00;114,71;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;85+;K;10022;7;0;0;0;0,00;0,00;69,85;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;85+;M;6542;12;0;0;0;0,00;0,00;183,43;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;Alle;Alle;591828;164;0;0;0;0,00;0,00;27,71;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;Alle;K;293532;76;0;0;0;0,00;0,00;25,89;0,00;
INFLB;2025/2026;2025-U35;1081;Nordjylland;Alle;M;298296;88;0;0;0;0,00;0,00;29,50;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;00-01;Alle;14195;13;0;0;0;0,00;0,00;91,58;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;00-01;K;6874;8;0;0;0;0,00;0,00;116,38;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;00-01;M;7321;5;0;0;0;0,00;0,00;68,30;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;02-06;Alle;41902;8;0;0;0;0,00;0,00;19,09;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;02-06;K;20408;4;0;0;0;0,00;0,00;19,60;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;02-06;M;21494;4;0;0;0;0,00;0,00;18,61;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;07-14;Alle;71226;7;0;0;0;0,00;0,00;9,83;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;07-14;K;34626;5;0;0;0;0,00;0,00;14,44;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;07-14;M;36600;2;0;0;0;0,00;0,00;5,46;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;15-44;Alle;278238;35;0;0;0;0,00;0,00;12,58;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;15-44;K;134779;20;0;0;0;0,00;0,00;14,84;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;15-44;M;143459;15;0;0;0;0,00;0,00;10,46;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;45-64;Alle;240616;53;0;0;0;0,00;0,00;22,03;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;45-64;K;120948;27;0;0;0;0,00;0,00;22,32;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;45-64;M;119668;26;0;0;0;0,00;0,00;21,73;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;65-74;Alle;102536;47;0;0;0;0,00;0,00;45,84;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;65-74;K;52917;17;0;0;0;0,00;0,00;32,13;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;65-74;M;49619;30;0;0;0;0,00;0,00;60,46;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;75-84;Alle;81937;90;1;1;0;0,01;1,22;109,84;1,22;
INFLB;2025/2026;2025-U35;1085;Sjælland;75-84;K;44190;41;0;0;0;0,00;0,00;92,78;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;75-84;M;37747;49;1;1;0;0,02;2,65;129,81;2,65;
INFLB;2025/2026;2025-U35;1085;Sjælland;85+;Alle;23576;31;0;0;0;0,00;0,00;131,49;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;85+;K;14354;10;0;0;0;0,00;0,00;69,67;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;85+;M;9222;21;0;0;0;0,00;0,00;227,72;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;Alle;Alle;854226;284;1;1;0;0,00;0,12;33,25;0,12;
INFLB;2025/2026;2025-U35;1085;Sjælland;Alle;K;429096;132;0;0;0;0,00;0,00;30,76;0,00;
INFLB;2025/2026;2025-U35;1085;Sjælland;Alle;M;425130;152;1;1;0;0,01;0,24;35,75;0,24;
INFLB;2025/2026;2025-U35;1083;Syddanmark;00-01;Alle;22345;6;0;0;0;0,00;0,00;26,85;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;00-01;K;10831;1;0;0;0;0,00;0,00;9,23;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;00-01;M;11514;5;0;0;0;0,00;0,00;43,43;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;02-06;Alle;62369;5;0;0;0;0,00;0,00;8,02;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;02-06;K;30355;3;0;0;0;0,00;0,00;9,88;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;02-06;M;32014;2;0;0;0;0,00;0,00;6,25;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;07-14;Alle;104643;8;0;0;0;0,00;0,00;7,65;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;07-14;K;50845;3;0;0;0;0,00;0,00;5,90;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;07-14;M;53798;5;0;0;0;0,00;0,00;9,29;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;15-44;Alle;432318;48;0;0;0;0,00;0,00;11,10;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;15-44;K;209426;26;0;0;0;0,00;0,00;12,41;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;15-44;M;222892;22;0;0;0;0,00;0,00;9,87;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;45-64;Alle;330169;62;0;0;0;0,00;0,00;18,78;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;45-64;K;165306;35;0;0;0;0,00;0,00;21,17;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;45-64;M;164863;27;0;0;0;0,00;0,00;16,38;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;65-74;Alle;142814;43;0;0;0;0,00;0,00;30,11;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;65-74;K;72999;14;0;0;0;0,00;0,00;19,18;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;65-74;M;69815;29;0;0;0;0,00;0,00;41,54;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;75-84;Alle;109538;76;0;0;0;0,00;0,00;69,38;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;75-84;K;58592;29;0;0;0;0,00;0,00;49,49;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;75-84;M;50946;47;0;0;0;0,00;0,00;92,25;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;85+;Alle;35298;38;0;0;0;0,00;0,00;107,65;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;85+;K;21737;21;0;0;0;0,00;0,00;96,61;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;85+;M;13561;17;0;0;0;0,00;0,00;125,36;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;Alle;Alle;1239494;286;0;0;0;0,00;0,00;23,07;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;Alle;K;620091;132;0;0;0;0,00;0,00;21,29;0,00;
INFLB;2025/2026;2025-U35;1083;Syddanmark;Alle;M;619403;154;0;0;0;0,00;0,00;24,86;0,00;
INFLB;2025/2026;2025-U36;9999;Alle;00-01;Alle;116066;137;0;0;0;0,00;0,00;118,04;0,00;
INFLB;2025/2026;2025-U36;9999;Alle;00-01;K;56197;55;0;0;0;0,00;0,00;97,87;0,00;
INFLB;2025/2026;2025-U36;9999;Alle;00-01;M;59869;81;0;0;0;0,00;0,00;135,30;0,00;
INFLB;2025/2026;2025-U36;9999;Alle;02-06;Alle;310596;49;0;0;0;0,00;0,00;15,78;0,00;
INFLB;2025/2026;2025-U36;9999;Alle;02-06;K;150966;21;0;0;0;0,00;0,00;13,91;0,00;
INFLB;2025/2026;2025-U36;9999;Alle;02-06;M;159630;27;0;0;0;0,00;0,00;16,91;0,00;
