"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal testede personer";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Testede personer pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2025-06-24T11:25:02.299"
RSV;2016/2017;2017-U03;1084;Hovedstaden;Alle;M;858438;259;44;26;0;0,17;5,13;30,17;3,03;
RSV;2016/2017;2017-U03;1082;Midtjylland;01. 0-5 måneder;Alle;7654;14;5;5;0;0,36;65,33;182,91;65,33;
RSV;2016/2017;2017-U03;1082;Midtjylland;01. 0-5 måneder;K;3668;6;1;1;0;0,17;27,26;163,58;27,26;
RSV;2016/2017;2017-U03;1082;Midtjylland;01. 0-5 måneder;M;3986;8;4;4;0;0,50;100,35;200,70;100,35;
RSV;2016/2017;2017-U03;1082;Midtjylland;02. 6-11 måneder;Alle;7353;1;0;0;0;0,00;0,00;13,60;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;02. 6-11 måneder;K;3581;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;02. 6-11 måneder;M;3772;1;0;0;0;0,00;0,00;26,51;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;03. 1 år;Alle;14153;5;3;1;0;0,60;21,20;35,33;7,07;
RSV;2016/2017;2017-U03;1082;Midtjylland;03. 1 år;K;6860;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;03. 1 år;M;7293;5;3;1;0;0,60;41,14;68,56;13,71;
RSV;2016/2017;2017-U03;1082;Midtjylland;04. 2 år;Alle;13946;1;1;0;0;1,00;7,17;7,17;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;04. 2 år;K;6789;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;04. 2 år;M;7157;1;1;0;0;1,00;13,97;13,97;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;05. 3-5 år;Alle;43082;3;1;1;0;0,33;2,32;6,96;2,32;
RSV;2016/2017;2017-U03;1082;Midtjylland;05. 3-5 år;K;21168;1;1;1;0;1,00;4,72;4,72;4,72;
RSV;2016/2017;2017-U03;1082;Midtjylland;05. 3-5 år;M;21914;2;0;0;0;0,00;0,00;9,13;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;06. 6-14 år;Alle;146364;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;06. 6-14 år;K;71644;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;06. 6-14 år;M;74720;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;07. 15-44 år;Alle;515669;3;0;0;0;0,00;0,00;0,58;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;07. 15-44 år;K;254148;1;0;0;0;0,00;0,00;0,39;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;07. 15-44 år;M;261521;2;0;0;0;0,00;0,00;0,76;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;08. 45-64 år;Alle;331584;1;0;0;0;0,00;0,00;0,30;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;08. 45-64 år;K;166553;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;08. 45-64 år;M;165031;1;0;0;0;0,00;0,00;0,61;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;09. 65-74 år;Alle;127716;5;0;0;0;0,00;0,00;3,91;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;09. 65-74 år;K;66233;3;0;0;0;0,00;0,00;4,53;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;09. 65-74 år;M;61483;2;0;0;0;0,00;0,00;3,25;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;10. 75-84 år;Alle;52181;2;0;0;0;0,00;0,00;3,83;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;10. 75-84 år;K;29638;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;10. 75-84 år;M;22543;2;0;0;0;0,00;0,00;8,87;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;11. 85+ år;Alle;9000;1;0;0;0;0,00;0,00;11,11;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;11. 85+ år;K;6254;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;11. 85+ år;M;2746;1;0;0;0;0,00;0,00;36,42;0,00;
RSV;2016/2017;2017-U03;1082;Midtjylland;Alle;Alle;1268702;36;10;7;0;0,28;0,79;2,84;0,55;
RSV;2016/2017;2017-U03;1082;Midtjylland;Alle;K;636536;11;2;2;0;0,18;0,31;1,73;0,31;
RSV;2016/2017;2017-U03;1082;Midtjylland;Alle;M;632166;25;8;5;0;0,32;1,27;3,95;0,79;
RSV;2016/2017;2017-U03;1081;Nordjylland;01. 0-5 måneder;Alle;3076;10;7;7;0;0,70;227,57;325,10;227,57;
RSV;2016/2017;2017-U03;1081;Nordjylland;01. 0-5 måneder;K;1486;3;3;3;0;1,00;201,88;201,88;201,88;
RSV;2016/2017;2017-U03;1081;Nordjylland;01. 0-5 måneder;M;1590;7;4;4;0;0,57;251,57;440,25;251,57;
RSV;2016/2017;2017-U03;1081;Nordjylland;02. 6-11 måneder;Alle;3043;3;3;2;0;1,00;98,59;98,59;65,72;
RSV;2016/2017;2017-U03;1081;Nordjylland;02. 6-11 måneder;K;1464;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;02. 6-11 måneder;M;1579;3;3;2;0;1,00;189,99;189,99;126,66;
RSV;2016/2017;2017-U03;1081;Nordjylland;03. 1 år;Alle;5861;11;5;5;0;0,45;85,31;187,68;85,31;
RSV;2016/2017;2017-U03;1081;Nordjylland;03. 1 år;K;2831;5;2;2;0;0,40;70,65;176,62;70,65;
RSV;2016/2017;2017-U03;1081;Nordjylland;03. 1 år;M;3030;6;3;3;0;0,50;99,01;198,02;99,01;
RSV;2016/2017;2017-U03;1081;Nordjylland;04. 2 år;Alle;5743;3;2;2;0;0,67;34,83;52,24;34,83;
RSV;2016/2017;2017-U03;1081;Nordjylland;04. 2 år;K;2891;1;0;0;0;0,00;0,00;34,59;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;04. 2 år;M;2852;2;2;2;0;1,00;70,13;70,13;70,13;
RSV;2016/2017;2017-U03;1081;Nordjylland;05. 3-5 år;Alle;17735;1;0;0;0;0,00;0,00;5,64;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;05. 3-5 år;K;8600;1;0;0;0;0,00;0,00;11,63;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;05. 3-5 år;M;9135;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;06. 6-14 år;Alle;61132;2;1;1;0;0,50;1,64;3,27;1,64;
RSV;2016/2017;2017-U03;1081;Nordjylland;06. 6-14 år;K;29677;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;06. 6-14 år;M;31455;2;1;1;0;0,50;3,18;6,36;3,18;
RSV;2016/2017;2017-U03;1081;Nordjylland;07. 15-44 år;Alle;214702;1;0;0;0;0,00;0,00;0,47;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;07. 15-44 år;K;103284;1;0;0;0;0,00;0,00;0,97;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;07. 15-44 år;M;111418;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;08. 45-64 år;Alle;154846;1;0;0;0;0,00;0,00;0,65;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;08. 45-64 år;K;77493;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;08. 45-64 år;M;77353;1;0;0;0;0,00;0,00;1,29;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;09. 65-74 år;Alle;63492;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;09. 65-74 år;K;32652;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;09. 65-74 år;M;30840;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;10. 75-84 år;Alle;26668;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;10. 75-84 år;K;15040;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;10. 75-84 år;M;11628;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;11. 85+ år;Alle;4588;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;11. 85+ år;K;3159;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;11. 85+ år;M;1429;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1081;Nordjylland;Alle;Alle;560886;32;18;17;0;0,56;3,21;5,71;3,03;
RSV;2016/2017;2017-U03;1081;Nordjylland;Alle;K;278577;11;5;5;0;0,45;1,79;3,95;1,79;
RSV;2016/2017;2017-U03;1081;Nordjylland;Alle;M;282309;21;13;12;0;0,62;4,60;7,44;4,25;
RSV;2016/2017;2017-U03;1085;Sjælland;01. 0-5 måneder;Alle;4625;6;4;1;0;0,67;86,49;129,73;21,62;
RSV;2016/2017;2017-U03;1085;Sjælland;01. 0-5 måneder;K;2194;2;2;1;0;1,00;91,16;91,16;45,58;
RSV;2016/2017;2017-U03;1085;Sjælland;01. 0-5 måneder;M;2431;4;2;0;0;0,50;82,27;164,54;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;02. 6-11 måneder;Alle;4384;1;1;1;0;1,00;22,81;22,81;22,81;
RSV;2016/2017;2017-U03;1085;Sjælland;02. 6-11 måneder;K;2132;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;02. 6-11 måneder;M;2252;1;1;1;0;1,00;44,40;44,40;44,40;
RSV;2016/2017;2017-U03;1085;Sjælland;03. 1 år;Alle;8549;7;4;1;0;0,57;46,79;81,88;11,70;
RSV;2016/2017;2017-U03;1085;Sjælland;03. 1 år;K;4142;2;1;1;0;0,50;24,14;48,29;24,14;
RSV;2016/2017;2017-U03;1085;Sjælland;03. 1 år;M;4407;5;3;0;0;0,60;68,07;113,46;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;04. 2 år;Alle;8443;2;1;0;0;0,50;11,84;23,69;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;04. 2 år;K;4049;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;04. 2 år;M;4394;2;1;0;0;0,50;22,76;45,52;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;05. 3-5 år;Alle;25565;2;0;0;0;0,00;0,00;7,82;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;05. 3-5 år;K;12508;1;0;0;0;0,00;0,00;7,99;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;05. 3-5 år;M;13057;1;0;0;0;0,00;0,00;7,66;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;06. 6-14 år;Alle;91766;6;0;0;0;0,00;0,00;6,54;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;06. 6-14 år;K;44398;4;0;0;0;0,00;0,00;9,01;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;06. 6-14 år;M;47368;2;0;0;0;0,00;0,00;4,22;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;07. 15-44 år;Alle;279093;20;0;0;0;0,00;0,00;7,17;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;07. 15-44 år;K;137388;10;0;0;0;0,00;0,00;7,28;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;07. 15-44 år;M;141705;10;0;0;0;0,00;0,00;7,06;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;08. 45-64 år;Alle;237359;27;1;1;0;0,04;0,42;11,38;0,42;
RSV;2016/2017;2017-U03;1085;Sjælland;08. 45-64 år;K;119518;15;0;0;0;0,00;0,00;12,55;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;08. 45-64 år;M;117841;12;1;1;0;0,08;0,85;10,18;0,85;
RSV;2016/2017;2017-U03;1085;Sjælland;09. 65-74 år;Alle;97667;32;1;1;0;0,03;1,02;32,76;1,02;
RSV;2016/2017;2017-U03;1085;Sjælland;09. 65-74 år;K;51295;20;0;0;0;0,00;0,00;38,99;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;09. 65-74 år;M;46372;12;1;1;0;0,08;2,16;25,88;2,16;
RSV;2016/2017;2017-U03;1085;Sjælland;10. 75-84 år;Alle;38171;18;3;3;1;0,17;7,86;47,16;7,86;
RSV;2016/2017;2017-U03;1085;Sjælland;10. 75-84 år;K;21716;10;1;1;1;0,10;4,60;46,05;4,60;
RSV;2016/2017;2017-U03;1085;Sjælland;10. 75-84 år;M;16455;8;2;2;0;0,25;12,15;48,62;12,15;
RSV;2016/2017;2017-U03;1085;Sjælland;11. 85+ år;Alle;5971;5;0;0;0;0,00;0,00;83,74;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;11. 85+ år;K;4181;4;0;0;0;0,00;0,00;95,67;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;11. 85+ år;M;1790;1;0;0;0;0,00;0,00;55,87;0,00;
RSV;2016/2017;2017-U03;1085;Sjælland;Alle;Alle;801593;126;15;8;1;0,12;1,87;15,72;1,00;
RSV;2016/2017;2017-U03;1085;Sjælland;Alle;K;403521;68;4;3;1;0,06;0,99;16,85;0,74;
RSV;2016/2017;2017-U03;1085;Sjælland;Alle;M;398072;58;11;5;0;0,19;2,76;14,57;1,26;
RSV;2016/2017;2017-U03;1083;Syddanmark;01. 0-5 måneder;Alle;6521;15;10;8;0;0,67;153,35;230,03;122,68;
RSV;2016/2017;2017-U03;1083;Syddanmark;01. 0-5 måneder;K;3217;5;3;3;0;0,60;93,25;155,42;93,25;
RSV;2016/2017;2017-U03;1083;Syddanmark;01. 0-5 måneder;M;3304;10;7;5;0;0,70;211,86;302,66;151,33;
RSV;2016/2017;2017-U03;1083;Syddanmark;02. 6-11 måneder;Alle;6450;5;4;3;0;0,80;62,02;77,52;46,51;
RSV;2016/2017;2017-U03;1083;Syddanmark;02. 6-11 måneder;K;3047;3;2;1;0;0,67;65,64;98,46;32,82;
RSV;2016/2017;2017-U03;1083;Syddanmark;02. 6-11 måneder;M;3403;2;2;2;0;1,00;58,77;58,77;58,77;
RSV;2016/2017;2017-U03;1083;Syddanmark;03. 1 år;Alle;12472;8;5;3;0;0,63;40,09;64,14;24,05;
RSV;2016/2017;2017-U03;1083;Syddanmark;03. 1 år;K;6151;4;2;1;0;0,50;32,52;65,03;16,26;
RSV;2016/2017;2017-U03;1083;Syddanmark;03. 1 år;M;6321;4;3;2;0;0,75;47,46;63,28;31,64;
RSV;2016/2017;2017-U03;1083;Syddanmark;04. 2 år;Alle;12346;4;4;1;0;1,00;32,40;32,40;8,10;
RSV;2016/2017;2017-U03;1083;Syddanmark;04. 2 år;K;5935;2;2;1;0;1,00;33,70;33,70;16,85;
RSV;2016/2017;2017-U03;1083;Syddanmark;04. 2 år;M;6411;2;2;0;0;1,00;31,20;31,20;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;05. 3-5 år;Alle;38591;3;0;0;0;0,00;0,00;7,77;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;05. 3-5 år;K;18739;1;0;0;0;0,00;0,00;5,34;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;05. 3-5 år;M;19852;2;0;0;0;0,00;0,00;10,07;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;06. 6-14 år;Alle;133198;6;1;0;0;0,17;0,75;4,50;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;06. 6-14 år;K;65154;3;1;0;0;0,33;1,53;4,60;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;06. 6-14 år;M;68044;3;0;0;0;0,00;0,00;4,41;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;07. 15-44 år;Alle;434112;10;1;0;0;0,10;0,23;2,30;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;07. 15-44 år;K;212467;6;1;0;0;0,17;0,47;2,82;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;07. 15-44 år;M;221645;4;0;0;0;0,00;0,00;1,80;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;08. 45-64 år;Alle;327388;7;1;1;0;0,14;0,31;2,14;0,31;
RSV;2016/2017;2017-U03;1083;Syddanmark;08. 45-64 år;K;163851;5;1;1;0;0,20;0,61;3,05;0,61;
RSV;2016/2017;2017-U03;1083;Syddanmark;08. 45-64 år;M;163537;2;0;0;0;0,00;0,00;1,22;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;09. 65-74 år;Alle;129203;9;3;2;0;0,33;2,32;6,97;1,55;
RSV;2016/2017;2017-U03;1083;Syddanmark;09. 65-74 år;K;67190;1;0;0;0;0,00;0,00;1,49;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;09. 65-74 år;M;62013;8;3;2;0;0,38;4,84;12,90;3,23;
RSV;2016/2017;2017-U03;1083;Syddanmark;10. 75-84 år;Alle;55996;5;0;0;0;0,00;0,00;8,93;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;10. 75-84 år;K;31925;2;0;0;0;0,00;0,00;6,26;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;10. 75-84 år;M;24071;3;0;0;0;0,00;0,00;12,46;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;11. 85+ år;Alle;9573;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;11. 85+ år;K;6744;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;11. 85+ år;M;2829;0;0;0;0;0,00;0,00;0,00;0,00;
RSV;2016/2017;2017-U03;1083;Syddanmark;Alle;Alle;1165850;72;29;18;0;0,40;2,49;6,18;1,54;
RSV;2016/2017;2017-U03;1083;Syddanmark;Alle;K;584420;32;12;7;0;0,38;2,05;5,48;1,20;
RSV;2016/2017;2017-U03;1083;Syddanmark;Alle;M;581430;40;17;11;0;0,43;2,92;6,88;1,89;
RSV;2016/2017;2017-U04;9999;Alle;01. 0-5 måneder;Alle;32103;150;90;59;0;0,60;280,35;467,25;183,78;
RSV;2016/2017;2017-U04;9999;Alle;01. 0-5 måneder;K;15593;55;41;26;0;0,75;262,94;352,72;166,74;
RSV;2016/2017;2017-U04;9999;Alle;01. 0-5 måneder;M;16510;64;49;33;0;0,77;296,79;387,64;199,88;
RSV;2016/2017;2017-U04;9999;Alle;02. 6-11 måneder;Alle;31444;61;30;11;0;0,49;95,41;194,00;34,98;
RSV;2016/2017;2017-U04;9999;Alle;02. 6-11 måneder;K;15185;28;18;5;0;0,64;118,54;184,39;32,93;
RSV;2016/2017;2017-U04;9999;Alle;02. 6-11 måneder;M;16259;22;12;6;0;0,55;73,81;135,31;36,90;
RSV;2016/2017;2017-U04;9999;Alle;03. 1 år;Alle;60341;78;39;21;0;0,50;64,63;129,27;34,80;
RSV;2016/2017;2017-U04;9999;Alle;03. 1 år;K;29359;29;19;11;0;0,66;64,72;98,78;37,47;
RSV;2016/2017;2017-U04;9999;Alle;03. 1 år;M;30982;35;20;10;0;0,57;64,55;112,97;32,28;
RSV;2016/2017;2017-U04;9999;Alle;04. 2 år;Alle;59663;36;17;8;0;0,47;28,49;60,34;13,41;
RSV;2016/2017;2017-U04;9999;Alle;04. 2 år;K;28984;15;8;4;0;0,53;27,60;51,75;13,80;
RSV;2016/2017;2017-U04;9999;Alle;04. 2 år;M;30679;17;9;4;0;0,53;29,34;55,41;13,04;
RSV;2016/2017;2017-U04;9999;Alle;05. 3-5 år;Alle;182896;34;8;1;0;0,24;4,37;18,59;0,55;
RSV;2016/2017;2017-U04;9999;Alle;05. 3-5 år;K;89277;17;3;1;0;0,18;3,36;19,04;1,12;
RSV;2016/2017;2017-U04;9999;Alle;05. 3-5 år;M;93619;13;5;0;0;0,38;5,34;13,89;0,00;
RSV;2016/2017;2017-U04;9999;Alle;06. 6-14 år;Alle;617528;57;6;0;0;0,11;0,97;9,23;0,00;
RSV;2016/2017;2017-U04;9999;Alle;06. 6-14 år;K;301297;24;2;0;0;0,08;0,66;7,97;0,00;
RSV;2016/2017;2017-U04;9999;Alle;06. 6-14 år;M;316231;26;4;0;0;0,15;1,26;8,22;0,00;
RSV;2016/2017;2017-U04;9999;Alle;07. 15-44 år;Alle;2238487;186;6;2;0;0,03;0,27;8,31;0,09;
RSV;2016/2017;2017-U04;9999;Alle;07. 15-44 år;K;1108772;73;4;0;0;0,05;0,36;6,58;0,00;
RSV;2016/2017;2017-U04;9999;Alle;07. 15-44 år;M;1129715;55;2;2;0;0,04;0,18;4,87;0,18;
RSV;2016/2017;2017-U04;9999;Alle;08. 45-64 år;Alle;1477617;186;10;4;0;0,05;0,68;12,59;0,27;
RSV;2016/2017;2017-U04;9999;Alle;08. 45-64 år;K;743729;90;8;3;0;0,09;1,08;12,10;0,40;
RSV;2016/2017;2017-U04;9999;Alle;08. 45-64 år;M;733888;90;2;1;0;0,02;0,27;12,26;0,14;
RSV;2016/2017;2017-U04;9999;Alle;09. 65-74 år;Alle;575346;171;13;8;0;0,08;2,26;29,72;1,39;
RSV;2016/2017;2017-U04;9999;Alle;09. 65-74 år;K;303200;77;7;4;0;0,09;2,31;25,40;1,32;
RSV;2016/2017;2017-U04;9999;Alle;09. 65-74 år;M;272146;86;6;4;0;0,07;2,20;31,60;1,47;
RSV;2016/2017;2017-U04;9999;Alle;10. 75-84 år;Alle;238664;129;10;9;1;0,08;4,19;54,05;3,77;
RSV;2016/2017;2017-U04;9999;Alle;10. 75-84 år;K;137652;61;5;4;0;0,08;3,63;44,31;2,91;
RSV;2016/2017;2017-U04;9999;Alle;10. 75-84 år;M;101012;65;5;5;1;0,08;4,95;64,35;4,95;
RSV;2016/2017;2017-U04;9999;Alle;11. 85+ år;Alle;40950;71;9;9;1;0,13;21,98;173,38;21,98;
RSV;2016/2017;2017-U04;9999;Alle;11. 85+ år;K;29026;43;7;7;0;0,16;24,12;148,14;24,12;
RSV;2016/2017;2017-U04;9999;Alle;11. 85+ år;M;11924;28;2;2;1;0,07;16,77;234,82;16,77;
RSV;2016/2017;2017-U04;9999;Alle;Alle;Alle;5555039;1159;238;132;2;0,21;4,28;20,86;2,38;
RSV;2016/2017;2017-U04;9999;Alle;Alle;K;2802074;512;122;65;0;0,24;4,35;18,27;2,32;
RSV;2016/2017;2017-U04;9999;Alle;Alle;M;2752965;501;116;67;2;0,23;4,21;18,20;2,43;
RSV;2016/2017;2017-U04;1084;Hovedstaden;01. 0-5 måneder;Alle;10421;77;46;25;0;0,60;441,42;738,89;239,90;
RSV;2016/2017;2017-U04;1084;Hovedstaden;01. 0-5 måneder;K;5118;38;21;13;0;0,55;410,32;742,48;254,01;
RSV;2016/2017;2017-U04;1084;Hovedstaden;01. 0-5 måneder;M;5303;39;25;12;0;0,64;471,43;735,43;226,29;
RSV;2016/2017;2017-U04;1084;Hovedstaden;02. 6-11 måneder;Alle;10057;20;11;3;0;0,55;109,38;198,87;29,83;
RSV;2016/2017;2017-U04;1084;Hovedstaden;02. 6-11 måneder;K;4878;12;7;2;0;0,58;143,50;246,00;41,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;02. 6-11 måneder;M;5179;8;4;1;0;0,50;77,23;154,47;19,31;
RSV;2016/2017;2017-U04;1084;Hovedstaden;03. 1 år;Alle;19298;32;13;9;0;0,41;67,36;165,82;46,64;
RSV;2016/2017;2017-U04;1084;Hovedstaden;03. 1 år;K;9360;16;6;5;0;0,38;64,10;170,94;53,42;
RSV;2016/2017;2017-U04;1084;Hovedstaden;03. 1 år;M;9938;16;7;4;0;0,44;70,44;161,00;40,25;
RSV;2016/2017;2017-U04;1084;Hovedstaden;04. 2 år;Alle;19210;13;7;2;0;0,54;36,44;67,67;10,41;
RSV;2016/2017;2017-U04;1084;Hovedstaden;04. 2 år;K;9348;5;3;1;0;0,60;32,09;53,49;10,70;
RSV;2016/2017;2017-U04;1084;Hovedstaden;04. 2 år;M;9862;8;4;1;0;0,50;40,56;81,12;10,14;
RSV;2016/2017;2017-U04;1084;Hovedstaden;05. 3-5 år;Alle;58017;19;5;1;0;0,26;8,62;32,75;1,72;
RSV;2016/2017;2017-U04;1084;Hovedstaden;05. 3-5 år;K;28347;11;2;1;0;0,18;7,06;38,80;3,53;
RSV;2016/2017;2017-U04;1084;Hovedstaden;05. 3-5 år;M;29670;8;3;0;0;0,38;10,11;26,96;0,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;06. 6-14 år;Alle;185181;31;4;0;0;0,13;2,16;16,74;0,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;06. 6-14 år;K;90416;13;1;0;0;0,08;1,11;14,38;0,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;06. 6-14 år;M;94765;18;3;0;0;0,17;3,17;18,99;0,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;07. 15-44 år;Alle;794957;97;3;1;0;0,03;0,38;12,20;0,13;
RSV;2016/2017;2017-U04;1084;Hovedstaden;07. 15-44 år;K;401515;55;2;0;0;0,04;0,50;13,70;0,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;07. 15-44 år;M;393442;42;1;1;0;0,02;0,25;10,68;0,25;
RSV;2016/2017;2017-U04;1084;Hovedstaden;08. 45-64 år;Alle;426215;124;6;3;0;0,05;1,41;29,09;0,70;
RSV;2016/2017;2017-U04;1084;Hovedstaden;08. 45-64 år;K;216269;63;6;3;0;0,10;2,77;29,13;1,39;
RSV;2016/2017;2017-U04;1084;Hovedstaden;08. 45-64 år;M;209946;61;0;0;0;0,00;0,00;29,06;0,00;
RSV;2016/2017;2017-U04;1084;Hovedstaden;09. 65-74 år;Alle;156969;107;9;7;0;0,08;5,73;68,17;4,46;
RSV;2016/2017;2017-U04;1084;Hovedstaden;09. 65-74 år;K;85632;51;4;3;0;0,08;4,67;59,56;3,50;
RSV;2016/2017;2017-U04;1084;Hovedstaden;09. 65-74 år;M;71337;56;5;4;0;0,09;7,01;78,50;5,61;
RSV;2016/2017;2017-U04;1084;Hovedstaden;10. 75-84 år;Alle;65282;100;6;5;0;0,06;9,19;153,18;7,66;
RSV;2016/2017;2017-U04;1084;Hovedstaden;10. 75-84 år;K;39159;50;3;2;0;0,06;7,66;127,68;5,11;
RSV;2016/2017;2017-U04;1084;Hovedstaden;10. 75-84 år;M;26123;50;3;3;0;0,06;11,48;191,40;11,48;
RSV;2016/2017;2017-U04;1084;Hovedstaden;11. 85+ år;Alle;11679;59;9;9;1;0,15;77,06;505,18;77,06;
RSV;2016/2017;2017-U04;1084;Hovedstaden;11. 85+ år;K;8613;39;7;7;0;0,18;81,27;452,80;81,27;
