"Regionskode";"Region";"Dato";"Døde";"Kummuleret antal døde";"timestamp_2026-03-17T10:00:04.992"
1082;Midtjylland;2021-01-04;2;1421;
1083;Syddanmark;2021-01-04;1;1422;
1081;Nordjylland;2021-01-04;2;1424;
1084;Hovedstaden;2021-01-04;18;1442;
1085;Sjælland;2021-01-04;4;1446;
1082;Midtjylland;2021-01-05;3;1449;
1083;Syddanmark;2021-01-05;0;1449;
1085;Sjælland;2021-01-05;2;1451;
1081;Nordjylland;2021-01-05;5;1456;
1084;Hovedstaden;2021-01-05;11;1467;
1083;Syddanmark;2021-01-06;3;1470;
1085;Sjælland;2021-01-06;8;1478;
1082;Midtjylland;2021-01-06;5;1483;
1081;Nordjylland;2021-01-06;5;1488;
1084;Hovedstaden;2021-01-06;15;1503;
1083;Syddanmark;2021-01-07;1;1504;
1082;Midtjylland;2021-01-07;4;1508;
1084;Hovedstaden;2021-01-07;16;1524;
1081;Nordjylland;2021-01-07;3;1527;
1085;Sjælland;2021-01-07;5;1532;
1083;Syddanmark;2021-01-08;3;1535;
1082;Midtjylland;2021-01-08;4;1539;
1085;Sjælland;2021-01-08;3;1542;
1081;Nordjylland;2021-01-08;3;1545;
1084;Hovedstaden;2021-01-08;13;1558;
1083;Syddanmark;2021-01-09;2;1560;
1084;Hovedstaden;2021-01-09;10;1570;
1085;Sjælland;2021-01-09;5;1575;
1082;Midtjylland;2021-01-09;5;1580;
1081;Nordjylland;2021-01-09;2;1582;
1085;Sjælland;2021-01-10;8;1590;
1084;Hovedstaden;2021-01-10;13;1603;
1082;Midtjylland;2021-01-10;9;1612;
1083;Syddanmark;2021-01-10;3;1615;
1081;Nordjylland;2021-01-10;2;1617;
1081;Nordjylland;2021-01-11;2;1619;
1083;Syddanmark;2021-01-11;3;1622;
1082;Midtjylland;2021-01-11;4;1626;
1085;Sjælland;2021-01-11;2;1628;
1084;Hovedstaden;2021-01-11;14;1642;
1083;Syddanmark;2021-01-12;7;1649;
1085;Sjælland;2021-01-12;6;1655;
1084;Hovedstaden;2021-01-12;17;1672;
1082;Midtjylland;2021-01-12;6;1678;
1081;Nordjylland;2021-01-12;2;1680;
1084;Hovedstaden;2021-01-13;18;1698;
1083;Syddanmark;2021-01-13;2;1700;
1082;Midtjylland;2021-01-13;5;1705;
1085;Sjælland;2021-01-13;3;1708;
1081;Nordjylland;2021-01-13;2;1710;
1085;Sjælland;2021-01-14;4;1714;
1083;Syddanmark;2021-01-14;3;1717;
1084;Hovedstaden;2021-01-14;14;1731;
1081;Nordjylland;2021-01-14;2;1733;
1082;Midtjylland;2021-01-14;6;1739;
1082;Midtjylland;2021-01-15;5;1744;
1084;Hovedstaden;2021-01-15;16;1760;
1081;Nordjylland;2021-01-15;2;1762;
1085;Sjælland;2021-01-15;3;1765;
1081;Nordjylland;2021-01-16;4;1769;
1083;Syddanmark;2021-01-16;4;1773;
1084;Hovedstaden;2021-01-16;13;1786;
1085;Sjælland;2021-01-16;5;1791;
1082;Midtjylland;2021-01-16;4;1795;
1083;Syddanmark;2021-01-17;2;1797;
1081;Nordjylland;2021-01-17;3;1800;
1084;Hovedstaden;2021-01-17;15;1815;
1085;Sjælland;2021-01-17;5;1820;
1082;Midtjylland;2021-01-17;4;1824;
1083;Syddanmark;2021-01-18;4;1828;
1084;Hovedstaden;2021-01-18;15;1843;
1081;Nordjylland;2021-01-18;1;1844;
1082;Midtjylland;2021-01-18;4;1848;
1085;Sjælland;2021-01-18;5;1853;
1085;Sjælland;2021-01-19;3;1856;
1083;Syddanmark;2021-01-19;3;1859;
1082;Midtjylland;2021-01-19;8;1867;
1081;Nordjylland;2021-01-19;3;1870;
1084;Hovedstaden;2021-01-19;22;1892;
1083;Syddanmark;2021-01-20;1;1893;
1081;Nordjylland;2021-01-20;3;1896;
1082;Midtjylland;2021-01-20;5;1901;
1084;Hovedstaden;2021-01-20;12;1913;
1085;Sjælland;2021-01-20;8;1921;
1083;Syddanmark;2021-01-21;1;1922;
1081;Nordjylland;2021-01-21;3;1925;
1082;Midtjylland;2021-01-21;4;1929;
1085;Sjælland;2021-01-21;4;1933;
1084;Hovedstaden;2021-01-21;15;1948;
1083;Syddanmark;2021-01-22;2;1950;
1081;Nordjylland;2021-01-22;3;1953;
1082;Midtjylland;2021-01-22;3;1956;
1084;Hovedstaden;2021-01-22;10;1966;
1085;Sjælland;2021-01-22;6;1972;
1083;Syddanmark;2021-01-23;2;1974;
1082;Midtjylland;2021-01-23;6;1980;
1085;Sjælland;2021-01-23;6;1986;
1084;Hovedstaden;2021-01-23;12;1998;
1085;Sjælland;2021-01-24;2;2000;
1081;Nordjylland;2021-01-24;3;2003;
1082;Midtjylland;2021-01-24;4;2007;
1083;Syddanmark;2021-01-24;3;2010;
1084;Hovedstaden;2021-01-24;8;2018;
1083;Syddanmark;2021-01-25;3;2021;
1081;Nordjylland;2021-01-25;3;2024;
1084;Hovedstaden;2021-01-25;9;2033;
1085;Sjælland;2021-01-25;4;2037;
1082;Midtjylland;2021-01-25;6;2043;
1085;Sjælland;2021-01-26;1;2044;
1081;Nordjylland;2021-01-26;1;2045;
1083;Syddanmark;2021-01-26;2;2047;
1084;Hovedstaden;2021-01-26;15;2062;
1082;Midtjylland;2021-01-26;1;2063;
1083;Syddanmark;2021-01-27;1;2064;
1081;Nordjylland;2021-01-27;1;2065;
1085;Sjælland;2021-01-27;4;2069;
1084;Hovedstaden;2021-01-27;11;2080;
1082;Midtjylland;2021-01-27;0;2080;
1082;Midtjylland;2021-01-28;4;2084;
1083;Syddanmark;2021-01-28;2;2086;
1081;Nordjylland;2021-01-28;2;2088;
1085;Sjælland;2021-01-28;2;2090;
1084;Hovedstaden;2021-01-28;9;2099;
1083;Syddanmark;2021-01-29;3;2102;
1085;Sjælland;2021-01-29;3;2105;
1081;Nordjylland;2021-01-29;1;2106;
1082;Midtjylland;2021-01-29;2;2108;
1084;Hovedstaden;2021-01-29;10;2118;
1085;Sjælland;2021-01-30;3;2121;
1081;Nordjylland;2021-01-30;2;2123;
1083;Syddanmark;2021-01-30;2;2125;
1082;Midtjylland;2021-01-30;1;2126;
1084;Hovedstaden;2021-01-30;11;2137;
1083;Syddanmark;2021-01-31;3;2140;
1082;Midtjylland;2021-01-31;1;2141;
1081;Nordjylland;2021-01-31;1;2142;
1085;Sjælland;2021-01-31;1;2143;
1084;Hovedstaden;2021-01-31;11;2154;
1083;Syddanmark;2021-02-01;0;2154;
1082;Midtjylland;2021-02-01;4;2158;
1084;Hovedstaden;2021-02-01;6;2164;
1085;Sjælland;2021-02-01;2;2166;
1081;Nordjylland;2021-02-01;2;2168;
1085;Sjælland;2021-02-02;1;2169;
1083;Syddanmark;2021-02-02;3;2172;
1081;Nordjylland;2021-02-02;1;2173;
1084;Hovedstaden;2021-02-02;5;2178;
1082;Midtjylland;2021-02-02;1;2179;
1083;Syddanmark;2021-02-03;1;2180;
1085;Sjælland;2021-02-03;5;2185;
1081;Nordjylland;2021-02-03;1;2186;
1084;Hovedstaden;2021-02-03;6;2192;
1082;Midtjylland;2021-02-03;4;2196;
1081;Nordjylland;2021-02-04;1;2197;
1083;Syddanmark;2021-02-04;1;2198;
1085;Sjælland;2021-02-04;2;2200;
1084;Hovedstaden;2021-02-04;10;2210;
1082;Midtjylland;2021-02-04;1;2211;
1083;Syddanmark;2021-02-05;2;2213;
1085;Sjælland;2021-02-05;1;2214;
1081;Nordjylland;2021-02-05;1;2215;
1082;Midtjylland;2021-02-05;1;2216;
1084;Hovedstaden;2021-02-05;6;2222;
1085;Sjælland;2021-02-06;1;2223;
1083;Syddanmark;2021-02-06;0;2223;
1081;Nordjylland;2021-02-06;1;2224;
1084;Hovedstaden;2021-02-06;4;2228;
1082;Midtjylland;2021-02-06;1;2229;
1085;Sjælland;2021-02-07;1;2230;
1084;Hovedstaden;2021-02-07;3;2233;
1082;Midtjylland;2021-02-07;0;2233;
1081;Nordjylland;2021-02-07;4;2237;
1083;Syddanmark;2021-02-08;5;2242;
1085;Sjælland;2021-02-08;1;2243;
1082;Midtjylland;2021-02-08;2;2245;
1084;Hovedstaden;2021-02-08;6;2251;
1083;Syddanmark;2021-02-09;2;2253;
1085;Sjælland;2021-02-09;2;2255;
1081;Nordjylland;2021-02-09;0;2255;
1084;Hovedstaden;2021-02-09;12;2267;
1085;Sjælland;2021-02-10;3;2270;
1083;Syddanmark;2021-02-10;2;2272;
1081;Nordjylland;2021-02-10;3;2275;
1082;Midtjylland;2021-02-10;0;2275;
1084;Hovedstaden;2021-02-10;4;2279;
1083;Syddanmark;2021-02-11;2;2281;
1085;Sjælland;2021-02-11;0;2281;
1081;Nordjylland;2021-02-11;3;2284;
1082;Midtjylland;2021-02-11;0;2284;
1084;Hovedstaden;2021-02-11;4;2288;
1083;Syddanmark;2021-02-12;1;2289;
1085;Sjælland;2021-02-12;1;2290;
1084;Hovedstaden;2021-02-12;3;2293;
1082;Midtjylland;2021-02-12;0;2293;
1081;Nordjylland;2021-02-12;2;2295;
1081;Nordjylland;2021-02-13;1;2296;
1082;Midtjylland;2021-02-13;1;2297;
1084;Hovedstaden;2021-02-13;5;2302;
1085;Sjælland;2021-02-13;2;2304;
1084;Hovedstaden;2021-02-14;5;2309;
1083;Syddanmark;2021-02-15;3;2312;
1085;Sjælland;2021-02-15;0;2312;
1081;Nordjylland;2021-02-15;2;2314;
1082;Midtjylland;2021-02-15;0;2314;
1084;Hovedstaden;2021-02-15;2;2316;
1081;Nordjylland;2021-02-16;0;2316;
1085;Sjælland;2021-02-16;1;2317;
1082;Midtjylland;2021-02-16;1;2318;
1084;Hovedstaden;2021-02-16;1;2319;
1083;Syddanmark;2021-02-17;2;2321;
1081;Nordjylland;2021-02-17;1;2322;
1085;Sjælland;2021-02-17;1;2323;
1084;Hovedstaden;2021-02-17;2;2325;
1082;Midtjylland;2021-02-17;0;2325;
1083;Syddanmark;2021-02-18;1;2326;
1085;Sjælland;2021-02-18;1;2327;
1081;Nordjylland;2021-02-18;0;2327;
1084;Hovedstaden;2021-02-18;4;2331;
1082;Midtjylland;2021-02-18;3;2334;
1083;Syddanmark;2021-02-19;0;2334;
1081;Nordjylland;2021-02-19;0;2334;
1084;Hovedstaden;2021-02-19;4;2338;
1085;Sjælland;2021-02-20;0;2338;
1084;Hovedstaden;2021-02-20;3;2341;
1082;Midtjylland;2021-02-20;0;2341;
1083;Syddanmark;2021-02-20;2;2343;
1083;Syddanmark;2021-02-21;0;2343;
1085;Sjælland;2021-02-21;1;2344;
1084;Hovedstaden;2021-02-21;3;2347;
1082;Midtjylland;2021-02-21;1;2348;
1081;Nordjylland;2021-02-22;0;2348;
1085;Sjælland;2021-02-22;0;2348;
1083;Syddanmark;2021-02-22;0;2348;
1082;Midtjylland;2021-02-22;0;2348;
1084;Hovedstaden;2021-02-22;0;2348;
1083;Syddanmark;2021-02-23;2;2350;
1085;Sjælland;2021-02-23;0;2350;
1084;Hovedstaden;2021-02-23;0;2350;
1083;Syddanmark;2021-02-24;2;2352;
1081;Nordjylland;2021-02-24;1;2353;
1085;Sjælland;2021-02-24;3;2356;
1084;Hovedstaden;2021-02-24;1;2357;
1085;Sjælland;2021-02-25;0;2357;
1083;Syddanmark;2021-02-25;0;2357;
1081;Nordjylland;2021-02-25;0;2357;
1082;Midtjylland;2021-02-25;1;2358;
1084;Hovedstaden;2021-02-25;1;2359;
1083;Syddanmark;2021-02-26;1;2360;
1085;Sjælland;2021-02-26;0;2360;
1082;Midtjylland;2021-02-26;1;2361;
1084;Hovedstaden;2021-02-26;2;2363;
1085;Sjælland;2021-02-27;2;2365;
1081;Nordjylland;2021-02-27;1;2366;
1083;Syddanmark;2021-02-27;1;2367;
1082;Midtjylland;2021-02-27;0;2367;
1084;Hovedstaden;2021-02-27;1;2368;
1085;Sjælland;2021-02-28;1;2369;
1084;Hovedstaden;2021-02-28;2;2371;
1085;Sjælland;2021-03-01;1;2372;
1081;Nordjylland;2021-03-01;0;2372;
1084;Hovedstaden;2021-03-01;0;2372;
1082;Midtjylland;2021-03-02;1;2373;
1084;Hovedstaden;2021-03-02;3;2376;
1083;Syddanmark;2021-03-03;1;2377;
1082;Midtjylland;2021-03-03;0;2377;
1085;Sjælland;2021-03-03;1;2378;
1084;Hovedstaden;2021-03-03;1;2379;
1085;Sjælland;2021-03-04;0;2379;
1084;Hovedstaden;2021-03-04;2;2381;
1083;Syddanmark;2021-03-05;0;2381;
1081;Nordjylland;2021-03-05;0;2381;
1084;Hovedstaden;2021-03-05;0;2381;
1085;Sjælland;2021-03-06;1;2382;
1082;Midtjylland;2021-03-06;0;2382;
1084;Hovedstaden;2021-03-06;2;2384;
1085;Sjælland;2021-03-07;1;2385;
1081;Nordjylland;2021-03-07;0;2385;
1084;Hovedstaden;2021-03-07;1;2386;
1084;Hovedstaden;2021-03-08;0;2386;
1083;Syddanmark;2021-03-09;1;2387;
1084;Hovedstaden;2021-03-09;1;2388;
1085;Sjælland;2021-03-09;1;2389;
1083;Syddanmark;2021-03-10;1;2390;
1081;Nordjylland;2021-03-10;0;2390;
1085;Sjælland;2021-03-10;1;2391;
1084;Hovedstaden;2021-03-10;1;2392;
1081;Nordjylland;2021-03-11;1;2393;
1082;Midtjylland;2021-03-11;1;2394;
1085;Sjælland;2021-03-11;1;2395;
1085;Sjælland;2021-03-12;1;2396;
1084;Hovedstaden;2021-03-12;1;2397;
1084;Hovedstaden;2021-03-13;0;2397;
1083;Syddanmark;2021-03-13;1;2398;
1085;Sjælland;2021-03-14;1;2399;
1084;Hovedstaden;2021-03-14;1;2400;
1085;Sjælland;2021-03-15;1;2401;
1084;Hovedstaden;2021-03-15;1;2402;
1084;Hovedstaden;2021-03-16;0;2402;
1083;Syddanmark;2021-03-17;0;2402;
1084;Hovedstaden;2021-03-17;2;2404;
1085;Sjælland;2021-03-18;1;2405;
1085;Sjælland;2021-03-19;1;2406;
1084;Hovedstaden;2021-03-19;1;2407;
1083;Syddanmark;2021-03-19;2;2409;
1084;Hovedstaden;2021-03-20;0;2409;
1085;Sjælland;2021-03-21;0;2409;
1084;Hovedstaden;2021-03-21;1;2410;
1083;Syddanmark;2021-03-22;1;2411;
1085;Sjælland;2021-03-22;0;2411;
1084;Hovedstaden;2021-03-22;2;2413;
1084;Hovedstaden;2021-03-23;0;2413;
1085;Sjælland;2021-03-23;2;2415;
1083;Syddanmark;2021-03-24;1;2416;
1082;Midtjylland;2021-03-24;1;2417;
1085;Sjælland;2021-03-24;4;2421;
1084;Hovedstaden;2021-03-24;2;2423;
1082;Midtjylland;2021-03-25;1;2424;
1084;Hovedstaden;2021-03-25;0;2424;
1083;Syddanmark;2021-03-26;1;2425;
1085;Sjælland;2021-03-26;1;2426;
1084;Hovedstaden;2021-03-27;3;2429;
;;2021-03-28;0;2429;
1084;Hovedstaden;2021-03-29;1;2430;
1082;Midtjylland;2021-03-29;0;2430;
1084;Hovedstaden;2021-03-30;1;2431;
1083;Syddanmark;2021-03-30;0;2431;
1085;Sjælland;2021-03-30;2;2433;
1085;Sjælland;2021-03-31;1;2434;
1084;Hovedstaden;2021-03-31;3;2437;
1082;Midtjylland;2021-03-31;0;2437;
1084;Hovedstaden;2021-04-01;1;2438;
1083;Syddanmark;2021-04-02;1;2439;
1084;Hovedstaden;2021-04-02;3;2442;
1084;Hovedstaden;2021-04-03;1;2443;
1084;Hovedstaden;2021-04-04;1;2444;
1084;Hovedstaden;2021-04-05;1;2445;
1085;Sjælland;2021-04-05;1;2446;
1082;Midtjylland;2021-04-05;1;2447;
1083;Syddanmark;2021-04-06;0;2447;
1085;Sjælland;2021-04-06;1;2448;
1084;Hovedstaden;2021-04-06;0;2448;
1085;Sjælland;2021-04-07;0;2448;
1082;Midtjylland;2021-04-07;2;2450;
1082;Midtjylland;2021-04-08;1;2451;
1085;Sjælland;2021-04-08;0;2451;
1083;Syddanmark;2021-04-08;1;2452;
1083;Syddanmark;2021-04-09;2;2454;
1084;Hovedstaden;2021-04-09;1;2455;
1085;Sjælland;2021-04-10;1;2456;
1082;Midtjylland;2021-04-10;0;2456;
1081;Nordjylland;2021-04-11;1;2457;
1083;Syddanmark;2021-04-11;1;2458;
1084;Hovedstaden;2021-04-11;1;2459;
1082;Midtjylland;2021-04-12;1;2460;
1084;Hovedstaden;2021-04-12;1;2461;
;;2021-04-13;0;2461;
1082;Midtjylland;2021-04-14;1;2462;
1084;Hovedstaden;2021-04-14;1;2463;
1084;Hovedstaden;2021-04-15;2;2465;
1083;Syddanmark;2021-04-16;1;2466;
1081;Nordjylland;2021-04-16;2;2468;
1082;Midtjylland;2021-04-16;2;2470;
1084;Hovedstaden;2021-04-16;0;2470;
1082;Midtjylland;2021-04-17;1;2471;
1081;Nordjylland;2021-04-17;1;2472;
1084;Hovedstaden;2021-04-17;1;2473;
1085;Sjælland;2021-04-18;1;2474;
1083;Syddanmark;2021-04-18;1;2475;
1082;Midtjylland;2021-04-18;1;2476;
1084;Hovedstaden;2021-04-18;0;2476;
1084;Hovedstaden;2021-04-19;2;2478;
1084;Hovedstaden;2021-04-20;3;2481;
1084;Hovedstaden;2021-04-21;2;2483;
1082;Midtjylland;2021-04-21;1;2484;
1081;Nordjylland;2021-04-21;1;2485;
1085;Sjælland;2021-04-22;0;2485;
1084;Hovedstaden;2021-04-22;3;2488;
1084;Hovedstaden;2021-04-23;1;2489;
1084;Hovedstaden;2021-04-24;2;2491;
1084;Hovedstaden;2021-04-25;1;2492;
1085;Sjælland;2021-04-25;0;2492;
1083;Syddanmark;2021-04-26;0;2492;
1084;Hovedstaden;2021-04-26;1;2493;
1083;Syddanmark;2021-04-27;0;2493;
1084;Hovedstaden;2021-04-27;1;2494;
1081;Nordjylland;2021-04-27;2;2496;
1083;Syddanmark;2021-04-28;1;2497;
1084;Hovedstaden;2021-04-28;1;2498;
1083;Syddanmark;2021-04-29;1;2499;
1084;Hovedstaden;2021-04-29;2;2501;
1084;Hovedstaden;2021-04-30;3;2504;
1084;Hovedstaden;2021-05-01;1;2505;
1084;Hovedstaden;2021-05-02;2;2507;
1084;Hovedstaden;2021-05-03;0;2507;
1081;Nordjylland;2021-05-04;0;2507;
1084;Hovedstaden;2021-05-04;2;2509;
1084;Hovedstaden;2021-05-05;1;2510;
1085;Sjælland;2021-05-05;0;2510;
1085;Sjælland;2021-05-06;0;2510;
1084;Hovedstaden;2021-05-06;1;2511;
1085;Sjælland;2021-05-07;2;2513;
;;2021-05-08;0;2513;
1085;Sjælland;2021-05-09;0;2513;
1084;Hovedstaden;2021-05-09;0;2513;
1084;Hovedstaden;2021-05-10;1;2514;
1082;Midtjylland;2021-05-10;1;2515;
;;2021-05-11;0;2515;
;;2021-05-12;0;2515;
1083;Syddanmark;2021-05-13;1;2516;
1085;Sjælland;2021-05-14;1;2517;
1081;Nordjylland;2021-05-14;1;2518;
1083;Syddanmark;2021-05-14;0;2518;
1084;Hovedstaden;2021-05-14;1;2519;
1085;Sjælland;2021-05-15;1;2520;
1084;Hovedstaden;2021-05-16;1;2521;
1084;Hovedstaden;2021-05-17;0;2521;
1083;Syddanmark;2021-05-17;1;2522;
1083;Syddanmark;2021-05-18;0;2522;
1084;Hovedstaden;2021-05-19;1;2523;
1084;Hovedstaden;2021-05-20;0;2523;
1081;Nordjylland;2021-05-21;1;2524;
1084;Hovedstaden;2021-05-21;0;2524;
1084;Hovedstaden;2021-05-22;2;2526;
1082;Midtjylland;2021-05-23;1;2527;
1084;Hovedstaden;2021-05-24;1;2528;
1083;Syddanmark;2021-05-25;0;2528;
1081;Nordjylland;2021-05-25;1;2529;
1082;Midtjylland;2021-05-25;0;2529;
1085;Sjælland;2021-05-26;0;2529;
1082;Midtjylland;2021-05-26;1;2530;
1084;Hovedstaden;2021-05-26;1;2531;
1082;Midtjylland;2021-05-27;1;2532;
1082;Midtjylland;2021-05-28;1;2533;
1084;Hovedstaden;2021-05-28;1;2534;
;;2021-05-29;0;2534;
;;2021-05-30;0;2534;
;;2021-05-31;0;2534;
1084;Hovedstaden;2021-06-01;0;2534;
1083;Syddanmark;2021-06-01;1;2535;
1084;Hovedstaden;2021-06-02;0;2535;
;;2021-06-03;0;2535;
1083;Syddanmark;2021-06-04;1;2536;
;;2021-06-05;0;2536;
1081;Nordjylland;2021-06-06;1;2537;
1084;Hovedstaden;2021-06-06;1;2538;
;;2021-06-07;0;2538;
;;2021-06-08;0;2538;
1081;Nordjylland;2021-06-09;1;2539;
1084;Hovedstaden;2021-06-09;1;2540;
1085;Sjælland;2021-06-09;0;2540;
1084;Hovedstaden;2021-06-10;1;2541;
1084;Hovedstaden;2021-06-11;1;2542;
;;2021-06-12;0;2542;
1081;Nordjylland;2021-06-13;1;2543;
1085;Sjælland;2021-06-13;1;2544;
1083;Syddanmark;2021-06-14;1;2545;
1084;Hovedstaden;2021-06-14;1;2546;
;;2021-06-15;0;2546;
;;2021-06-16;0;2546;
1084;Hovedstaden;2021-06-17;1;2547;
1081;Nordjylland;2021-06-18;1;2548;
1084;Hovedstaden;2021-06-19;1;2549;
1081;Nordjylland;2021-06-20;0;2549;
;;2021-06-21;0;2549;
1084;Hovedstaden;2021-06-22;0;2549;
1084;Hovedstaden;2021-06-23;0;2549;
;;2021-06-24;0;2549;
1085;Sjælland;2021-06-25;1;2550;
1084;Hovedstaden;2021-06-25;1;2551;
1084;Hovedstaden;2021-06-26;1;2552;
1084;Hovedstaden;2021-06-27;1;2553;
1081;Nordjylland;2021-06-28;1;2554;
1081;Nordjylland;2021-06-29;0;2554;
;;2021-06-30;0;2554;
1081;Nordjylland;2021-07-01;1;2555;
1084;Hovedstaden;2021-07-01;1;2556;
1083;Syddanmark;2021-07-01;0;2556;
;;2021-07-02;0;2556;
;;2021-07-03;0;2556;
1082;Midtjylland;2021-07-04;1;2557;
1084;Hovedstaden;2021-07-05;0;2557;
1083;Syddanmark;2021-07-05;0;2557;
;;2021-07-06;0;2557;
;;2021-07-07;0;2557;
1085;Sjælland;2021-07-08;0;2557;
1082;Midtjylland;2021-07-09;0;2557;
1084;Hovedstaden;2021-07-09;1;2558;
;;2021-07-10;0;2558;
;;2021-07-11;0;2558;
1081;Nordjylland;2021-07-12;0;2558;
1084;Hovedstaden;2021-07-13;0;2558;
1083;Syddanmark;2021-07-13;0;2558;
1083;Syddanmark;2021-07-14;1;2559;
1082;Midtjylland;2021-07-14;1;2560;
1083;Syddanmark;2021-07-15;1;2561;
;;2021-07-16;0;2561;
;;2021-07-17;0;2561;
;;2021-07-18;0;2561;
;;2021-07-19;0;2561;
;;2021-07-20;0;2561;
;;2021-07-21;0;2561;
;;2021-07-22;0;2561;
;;2021-07-23;0;2561;
;;2021-07-24;0;2561;
1083;Syddanmark;2021-07-25;1;2562;
1084;Hovedstaden;2021-07-25;1;2563;
1082;Midtjylland;2021-07-26;1;2564;
1084;Hovedstaden;2021-07-26;1;2565;
1084;Hovedstaden;2021-07-27;0;2565;
1085;Sjælland;2021-07-28;0;2565;
1082;Midtjylland;2021-07-28;1;2566;
1082;Midtjylland;2021-07-29;1;2567;
;;2021-07-30;0;2567;
1084;Hovedstaden;2021-07-31;1;2568;
;;2021-08-01;0;2568;
;;2021-08-02;0;2568;
1084;Hovedstaden;2021-08-03;1;2569;
1083;Syddanmark;2021-08-04;1;2570;
;;2021-08-05;0;2570;
;;2021-08-06;0;2570;
;;2021-08-07;0;2570;
1082;Midtjylland;2021-08-08;1;2571;
1084;Hovedstaden;2021-08-09;1;2572;
1085;Sjælland;2021-08-10;2;2574;
1083;Syddanmark;2021-08-11;0;2574;
1084;Hovedstaden;2021-08-12;1;2575;
1081;Nordjylland;2021-08-12;1;2576;
1085;Sjælland;2021-08-12;1;2577;
1082;Midtjylland;2021-08-13;1;2578;
;;2021-08-14;0;2578;
1084;Hovedstaden;2021-08-15;1;2579;
1083;Syddanmark;2021-08-16;1;2580;
1084;Hovedstaden;2021-08-17;1;2581;
1085;Sjælland;2021-08-18;1;2582;
1084;Hovedstaden;2021-08-19;1;2583;
1084;Hovedstaden;2021-08-20;1;2584;
1082;Midtjylland;2021-08-21;1;2585;
1085;Sjælland;2021-08-21;1;2586;
1084;Hovedstaden;2021-08-22;1;2587;
1085;Sjælland;2021-08-23;1;2588;
1084;Hovedstaden;2021-08-23;1;2589;
1085;Sjælland;2021-08-24;1;2590;
1081;Nordjylland;2021-08-25;1;2591;
1084;Hovedstaden;2021-08-26;2;2593;
1083;Syddanmark;2021-08-27;1;2594;
1084;Hovedstaden;2021-08-27;2;2596;
1084;Hovedstaden;2021-08-28;2;2598;
1083;Syddanmark;2021-08-29;1;2599;
1082;Midtjylland;2021-08-29;1;2600;
1084;Hovedstaden;2021-08-30;1;2601;
;;2021-08-31;0;2601;
1082;Midtjylland;2021-09-01;1;2602;
1084;Hovedstaden;2021-09-02;3;2605;
1081;Nordjylland;2021-09-03;1;2606;
1084;Hovedstaden;2021-09-03;1;2607;
;;2021-09-04;0;2607;
1085;Sjælland;2021-09-05;1;2608;
1083;Syddanmark;2021-09-05;1;2609;
1084;Hovedstaden;2021-09-06;4;2613;
1082;Midtjylland;2021-09-07;3;2616;
1084;Hovedstaden;2021-09-07;1;2617;
1083;Syddanmark;2021-09-08;1;2618;
1082;Midtjylland;2021-09-08;1;2619;
1081;Nordjylland;2021-09-08;1;2620;
1084;Hovedstaden;2021-09-08;3;2623;
1083;Syddanmark;2021-09-09;1;2624;
1082;Midtjylland;2021-09-09;1;2625;
1084;Hovedstaden;2021-09-09;1;2626;
1081;Nordjylland;2021-09-09;1;2627;
1084;Hovedstaden;2021-09-10;2;2629;
1084;Hovedstaden;2021-09-11;0;2629;
1082;Midtjylland;2021-09-11;1;2630;
1084;Hovedstaden;2021-09-12;2;2632;
;;2021-09-13;0;2632;
1082;Midtjylland;2021-09-14;1;2633;
1084;Hovedstaden;2021-09-14;1;2634;
1085;Sjælland;2021-09-14;1;2635;
1083;Syddanmark;2021-09-15;1;2636;
1085;Sjælland;2021-09-15;1;2637;
1082;Midtjylland;2021-09-15;1;2638;
1085;Sjælland;2021-09-16;1;2639;
1082;Midtjylland;2021-09-16;1;2640;
1084;Hovedstaden;2021-09-16;1;2641;
1081;Nordjylland;2021-09-16;1;2642;
1083;Syddanmark;2021-09-16;1;2643;
1084;Hovedstaden;2021-09-17;0;2643;
1083;Syddanmark;2021-09-17;1;2644;
1085;Sjælland;2021-09-18;1;2645;
1082;Midtjylland;2021-09-18;1;2646;
1084;Hovedstaden;2021-09-18;1;2647;
1083;Syddanmark;2021-09-19;2;2649;
1085;Sjælland;2021-09-19;1;2650;
1082;Midtjylland;2021-09-20;1;2651;
1083;Syddanmark;2021-09-20;1;2652;
1084;Hovedstaden;2021-09-20;1;2653;
1082;Midtjylland;2021-09-21;1;2654;
1085;Sjælland;2021-09-22;0;2654;
1082;Midtjylland;2021-09-22;1;2655;
1084;Hovedstaden;2021-09-22;3;2658;
1085;Sjælland;2021-09-23;2;2660;
1084;Hovedstaden;2021-09-23;0;2660;
1083;Syddanmark;2021-09-24;1;2661;
1085;Sjælland;2021-09-24;1;2662;
1083;Syddanmark;2021-09-25;2;2664;
1081;Nordjylland;2021-09-25;1;2665;
1082;Midtjylland;2021-09-26;1;2666;
1084;Hovedstaden;2021-09-26;1;2667;
1082;Midtjylland;2021-09-27;1;2668;
1085;Sjælland;2021-09-27;1;2669;
1084;Hovedstaden;2021-09-27;2;2671;
1083;Syddanmark;2021-09-27;1;2672;
1082;Midtjylland;2021-09-28;1;2673;
1085;Sjælland;2021-09-29;0;2673;
1082;Midtjylland;2021-09-29;1;2674;
1083;Syddanmark;2021-09-29;1;2675;
1083;Syddanmark;2021-09-30;1;2676;
1085;Sjælland;2021-09-30;1;2677;
1084;Hovedstaden;2021-09-30;1;2678;
