"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2026-07-28T11:40:01.465"
1082;Midtjylland;2024-07-23;M;3;0;3;9855;3421936;72404;
1085;Sjælland;2024-07-23;M;8;0;2;9855;3421944;72406;
1083;Syddanmark;2024-07-23;M;1;0;0;9855;3421945;72406;
1084;Hovedstaden;2024-07-24;F;14;1;3;9856;3421959;72409;
1082;Midtjylland;2024-07-24;F;5;0;2;9856;3421964;72411;
1081;Nordjylland;2024-07-24;F;5;0;3;9856;3421969;72414;
1085;Sjælland;2024-07-24;F;3;0;1;9856;3421972;72415;
1083;Syddanmark;2024-07-24;F;6;0;3;9856;3421978;72418;
1084;Hovedstaden;2024-07-24;M;20;0;0;9856;3421998;72418;
1082;Midtjylland;2024-07-24;M;6;0;2;9856;3422004;72420;
1081;Nordjylland;2024-07-24;M;1;0;0;9856;3422005;72420;
1085;Sjælland;2024-07-24;M;2;0;0;9856;3422007;72420;
1083;Syddanmark;2024-07-24;M;4;0;3;9856;3422011;72423;
1084;Hovedstaden;2024-07-25;F;19;3;8;9859;3422030;72431;
1082;Midtjylland;2024-07-25;F;1;1;1;9860;3422031;72432;
1081;Nordjylland;2024-07-25;F;2;0;1;9860;3422033;72433;
1085;Sjælland;2024-07-25;F;3;0;0;9860;3422036;72433;
1083;Syddanmark;2024-07-25;F;5;0;2;9860;3422041;72435;
1084;Hovedstaden;2024-07-25;M;16;0;5;9860;3422057;72440;
1082;Midtjylland;2024-07-25;M;8;0;3;9860;3422065;72443;
1081;Nordjylland;2024-07-25;M;2;1;2;9861;3422067;72445;
1085;Sjælland;2024-07-25;M;5;1;2;9862;3422072;72447;
1083;Syddanmark;2024-07-25;M;7;0;4;9862;3422079;72451;
1084;Hovedstaden;2024-07-26;F;13;0;3;9862;3422092;72454;
1082;Midtjylland;2024-07-26;F;3;1;1;9863;3422095;72455;
1085;Sjælland;2024-07-26;F;6;1;4;9864;3422101;72459;
1083;Syddanmark;2024-07-26;F;6;0;2;9864;3422107;72461;
1084;Hovedstaden;2024-07-26;M;10;0;3;9864;3422117;72464;
1081;Nordjylland;2024-07-26;M;2;0;1;9864;3422119;72465;
1085;Sjælland;2024-07-26;M;3;0;3;9864;3422122;72468;
1083;Syddanmark;2024-07-26;M;4;0;2;9864;3422126;72470;
1084;Hovedstaden;2024-07-27;F;11;0;3;9864;3422137;72473;
1081;Nordjylland;2024-07-27;F;3;0;2;9864;3422140;72475;
1085;Sjælland;2024-07-27;F;5;0;1;9864;3422145;72476;
1083;Syddanmark;2024-07-27;F;2;0;2;9864;3422147;72478;
1084;Hovedstaden;2024-07-27;M;5;0;5;9864;3422152;72483;
1082;Midtjylland;2024-07-27;M;2;0;2;9864;3422154;72485;
1081;Nordjylland;2024-07-27;M;3;1;2;9865;3422157;72487;
1085;Sjælland;2024-07-27;M;1;0;1;9865;3422158;72488;
1083;Syddanmark;2024-07-27;M;2;0;1;9865;3422160;72489;
1084;Hovedstaden;2024-07-28;F;3;0;2;9865;3422163;72491;
1082;Midtjylland;2024-07-28;F;2;0;1;9865;3422165;72492;
1081;Nordjylland;2024-07-28;F;1;0;0;9865;3422166;72492;
1085;Sjælland;2024-07-28;F;1;0;1;9865;3422167;72493;
1083;Syddanmark;2024-07-28;F;1;0;1;9865;3422168;72494;
1084;Hovedstaden;2024-07-28;M;9;0;2;9865;3422177;72496;
1082;Midtjylland;2024-07-28;M;3;0;3;9865;3422180;72499;
1081;Nordjylland;2024-07-28;M;4;1;4;9866;3422184;72503;
1085;Sjælland;2024-07-28;M;4;0;2;9866;3422188;72505;
1083;Syddanmark;2024-07-28;M;4;0;1;9866;3422192;72506;
1084;Hovedstaden;2024-07-29;F;10;0;1;9866;3422202;72507;
1082;Midtjylland;2024-07-29;F;3;0;2;9866;3422205;72509;
1081;Nordjylland;2024-07-29;F;2;0;2;9866;3422207;72511;
1085;Sjælland;2024-07-29;F;4;0;2;9866;3422211;72513;
1083;Syddanmark;2024-07-29;F;5;0;0;9866;3422216;72513;
1084;Hovedstaden;2024-07-29;M;19;1;5;9867;3422235;72518;
1082;Midtjylland;2024-07-29;M;4;0;2;9867;3422239;72520;
1081;Nordjylland;2024-07-29;M;6;0;6;9867;3422245;72526;
1085;Sjælland;2024-07-29;M;2;0;2;9867;3422247;72528;
1083;Syddanmark;2024-07-29;M;2;0;1;9867;3422249;72529;
1084;Hovedstaden;2024-07-30;F;19;1;9;9868;3422268;72538;
1082;Midtjylland;2024-07-30;F;2;0;1;9868;3422270;72539;
1081;Nordjylland;2024-07-30;F;3;0;1;9868;3422273;72540;
1085;Sjælland;2024-07-30;F;4;0;4;9868;3422277;72544;
1083;Syddanmark;2024-07-30;F;3;0;2;9868;3422280;72546;
1084;Hovedstaden;2024-07-30;M;12;0;7;9868;3422292;72553;
1082;Midtjylland;2024-07-30;M;4;0;3;9868;3422296;72556;
1081;Nordjylland;2024-07-30;M;3;0;3;9868;3422299;72559;
1085;Sjælland;2024-07-30;M;3;0;2;9868;3422302;72561;
1083;Syddanmark;2024-07-30;M;6;0;5;9868;3422308;72566;
1084;Hovedstaden;2024-07-31;F;14;0;2;9868;3422322;72568;
1082;Midtjylland;2024-07-31;F;2;0;1;9868;3422324;72569;
1081;Nordjylland;2024-07-31;F;1;0;1;9868;3422325;72570;
1085;Sjælland;2024-07-31;F;3;1;3;9869;3422328;72573;
1083;Syddanmark;2024-07-31;F;3;0;1;9869;3422331;72574;
1084;Hovedstaden;2024-07-31;M;18;3;8;9872;3422349;72582;
1082;Midtjylland;2024-07-31;M;3;1;3;9873;3422352;72585;
1081;Nordjylland;2024-07-31;M;1;0;0;9873;3422353;72585;
1085;Sjælland;2024-07-31;M;3;0;2;9873;3422356;72587;
1083;Syddanmark;2024-07-31;M;6;0;5;9873;3422362;72592;
1084;Hovedstaden;2024-08-01;F;9;0;0;9873;3422371;72592;
1082;Midtjylland;2024-08-01;F;2;0;0;9873;3422373;72592;
1081;Nordjylland;2024-08-01;F;1;0;1;9873;3422374;72593;
1085;Sjælland;2024-08-01;F;3;0;1;9873;3422377;72594;
1083;Syddanmark;2024-08-01;F;6;0;2;9873;3422383;72596;
1084;Hovedstaden;2024-08-01;M;12;0;3;9873;3422395;72599;
1082;Midtjylland;2024-08-01;M;1;0;1;9873;3422396;72600;
1081;Nordjylland;2024-08-01;M;4;0;1;9873;3422400;72601;
1085;Sjælland;2024-08-01;M;2;0;0;9873;3422402;72601;
1083;Syddanmark;2024-08-01;M;3;0;1;9873;3422405;72602;
1084;Hovedstaden;2024-08-02;F;8;1;5;9874;3422413;72607;
1082;Midtjylland;2024-08-02;F;2;0;1;9874;3422415;72608;
1081;Nordjylland;2024-08-02;F;3;0;1;9874;3422418;72609;
1085;Sjælland;2024-08-02;F;2;0;1;9874;3422420;72610;
1083;Syddanmark;2024-08-02;F;2;0;1;9874;3422422;72611;
1084;Hovedstaden;2024-08-02;M;8;0;2;9874;3422430;72613;
1082;Midtjylland;2024-08-02;M;4;2;4;9876;3422434;72617;
1081;Nordjylland;2024-08-02;M;3;1;3;9877;3422437;72620;
1085;Sjælland;2024-08-02;M;3;1;3;9878;3422440;72623;
1083;Syddanmark;2024-08-02;M;5;0;1;9878;3422445;72624;
1084;Hovedstaden;2024-08-03;F;4;0;1;9878;3422449;72625;
1081;Nordjylland;2024-08-03;F;1;0;1;9878;3422450;72626;
1085;Sjælland;2024-08-03;F;3;0;3;9878;3422453;72629;
1083;Syddanmark;2024-08-03;F;2;0;2;9878;3422455;72631;
1084;Hovedstaden;2024-08-03;M;10;2;10;9880;3422465;72641;
1082;Midtjylland;2024-08-03;M;7;0;7;9880;3422472;72648;
1081;Nordjylland;2024-08-03;M;3;0;1;9880;3422475;72649;
1083;Syddanmark;2024-08-03;M;2;1;2;9881;3422477;72651;
1084;Hovedstaden;2024-08-04;F;7;0;3;9881;3422484;72654;
1082;Midtjylland;2024-08-04;F;3;0;2;9881;3422487;72656;
1081;Nordjylland;2024-08-04;F;2;0;1;9881;3422489;72657;
1085;Sjælland;2024-08-04;F;9;1;6;9882;3422498;72663;
1083;Syddanmark;2024-08-04;F;3;0;1;9882;3422501;72664;
1084;Hovedstaden;2024-08-04;M;8;0;3;9882;3422509;72667;
1082;Midtjylland;2024-08-04;M;3;0;2;9882;3422512;72669;
1085;Sjælland;2024-08-04;M;2;0;2;9882;3422514;72671;
1083;Syddanmark;2024-08-04;M;4;0;2;9882;3422518;72673;
1084;Hovedstaden;2024-08-05;F;14;0;3;9882;3422532;72676;
1082;Midtjylland;2024-08-05;F;4;0;0;9882;3422536;72676;
1085;Sjælland;2024-08-05;F;2;0;2;9882;3422538;72678;
1083;Syddanmark;2024-08-05;F;5;0;3;9882;3422543;72681;
1084;Hovedstaden;2024-08-05;M;13;0;3;9882;3422556;72684;
1082;Midtjylland;2024-08-05;M;3;1;3;9883;3422559;72687;
1081;Nordjylland;2024-08-05;M;6;0;5;9883;3422565;72692;
1085;Sjælland;2024-08-05;M;4;0;1;9883;3422569;72693;
1083;Syddanmark;2024-08-05;M;4;1;2;9884;3422573;72695;
1084;Hovedstaden;2024-08-06;F;19;0;5;9884;3422592;72700;
1082;Midtjylland;2024-08-06;F;5;0;1;9884;3422597;72701;
1081;Nordjylland;2024-08-06;F;1;0;0;9884;3422598;72701;
1085;Sjælland;2024-08-06;F;1;0;0;9884;3422599;72701;
1083;Syddanmark;2024-08-06;F;5;0;3;9884;3422604;72704;
1084;Hovedstaden;2024-08-06;M;6;0;0;9884;3422610;72704;
1082;Midtjylland;2024-08-06;M;6;0;4;9884;3422616;72708;
1081;Nordjylland;2024-08-06;M;6;0;4;9884;3422622;72712;
1085;Sjælland;2024-08-06;M;2;1;1;9885;3422624;72713;
1083;Syddanmark;2024-08-06;M;5;0;3;9885;3422629;72716;
1084;Hovedstaden;2024-08-07;F;10;0;3;9885;3422639;72719;
1082;Midtjylland;2024-08-07;F;2;0;0;9885;3422641;72719;
1081;Nordjylland;2024-08-07;F;1;0;1;9885;3422642;72720;
1085;Sjælland;2024-08-07;F;4;0;2;9885;3422646;72722;
1083;Syddanmark;2024-08-07;F;5;0;0;9885;3422651;72722;
1084;Hovedstaden;2024-08-07;M;16;1;6;9886;3422667;72728;
1082;Midtjylland;2024-08-07;M;1;0;0;9886;3422668;72728;
1081;Nordjylland;2024-08-07;M;2;1;1;9887;3422670;72729;
1085;Sjælland;2024-08-07;M;4;0;2;9887;3422674;72731;
1083;Syddanmark;2024-08-07;M;4;0;3;9887;3422678;72734;
1084;Hovedstaden;2024-08-08;F;21;0;3;9887;3422699;72737;
1082;Midtjylland;2024-08-08;F;4;0;1;9887;3422703;72738;
1081;Nordjylland;2024-08-08;F;3;1;2;9888;3422706;72740;
1085;Sjælland;2024-08-08;F;2;0;0;9888;3422708;72740;
1083;Syddanmark;2024-08-08;F;4;0;2;9888;3422712;72742;
1084;Hovedstaden;2024-08-08;M;11;1;4;9889;3422723;72746;
1082;Midtjylland;2024-08-08;M;4;0;3;9889;3422727;72749;
1081;Nordjylland;2024-08-08;M;2;1;2;9890;3422729;72751;
1085;Sjælland;2024-08-08;M;4;0;3;9890;3422733;72754;
1083;Syddanmark;2024-08-08;M;4;1;3;9891;3422737;72757;
1084;Hovedstaden;2024-08-09;F;15;0;4;9891;3422752;72761;
1082;Midtjylland;2024-08-09;F;3;0;1;9891;3422755;72762;
1081;Nordjylland;2024-08-09;F;2;0;1;9891;3422757;72763;
1085;Sjælland;2024-08-09;F;1;0;1;9891;3422758;72764;
1083;Syddanmark;2024-08-09;F;4;0;1;9891;3422762;72765;
1084;Hovedstaden;2024-08-09;M;12;1;5;9892;3422774;72770;
1082;Midtjylland;2024-08-09;M;2;0;2;9892;3422776;72772;
1081;Nordjylland;2024-08-09;M;1;0;1;9892;3422777;72773;
1085;Sjælland;2024-08-09;M;6;0;5;9892;3422783;72778;
1083;Syddanmark;2024-08-09;M;9;0;7;9892;3422792;72785;
1084;Hovedstaden;2024-08-10;F;7;0;2;9892;3422799;72787;
1082;Midtjylland;2024-08-10;F;3;1;2;9893;3422802;72789;
1085;Sjælland;2024-08-10;F;2;1;1;9894;3422804;72790;
1083;Syddanmark;2024-08-10;F;3;1;2;9895;3422807;72792;
1084;Hovedstaden;2024-08-10;M;4;2;3;9897;3422811;72795;
1082;Midtjylland;2024-08-10;M;4;0;4;9897;3422815;72799;
1081;Nordjylland;2024-08-10;M;1;0;0;9897;3422816;72799;
1085;Sjælland;2024-08-10;M;5;0;2;9897;3422821;72801;
1083;Syddanmark;2024-08-10;M;2;0;1;9897;3422823;72802;
1084;Hovedstaden;2024-08-11;F;3;0;3;9897;3422826;72805;
1082;Midtjylland;2024-08-11;F;2;0;0;9897;3422828;72805;
1081;Nordjylland;2024-08-11;F;2;0;1;9897;3422830;72806;
1085;Sjælland;2024-08-11;F;1;0;1;9897;3422831;72807;
1083;Syddanmark;2024-08-11;F;3;0;3;9897;3422834;72810;
1084;Hovedstaden;2024-08-11;M;5;0;0;9897;3422839;72810;
1082;Midtjylland;2024-08-11;M;1;1;0;9898;3422840;72810;
1081;Nordjylland;2024-08-11;M;2;0;2;9898;3422842;72812;
1085;Sjælland;2024-08-11;M;9;0;3;9898;3422851;72815;
1083;Syddanmark;2024-08-11;M;1;0;0;9898;3422852;72815;
1084;Hovedstaden;2024-08-12;F;19;0;1;9898;3422871;72816;
1082;Midtjylland;2024-08-12;F;5;1;2;9899;3422876;72818;
1081;Nordjylland;2024-08-12;F;4;0;2;9899;3422880;72820;
1085;Sjælland;2024-08-12;F;8;0;5;9899;3422888;72825;
1083;Syddanmark;2024-08-12;F;8;0;1;9899;3422896;72826;
1084;Hovedstaden;2024-08-12;M;16;0;5;9899;3422912;72831;
1082;Midtjylland;2024-08-12;M;3;0;1;9899;3422915;72832;
1081;Nordjylland;2024-08-12;M;1;0;1;9899;3422916;72833;
1085;Sjælland;2024-08-12;M;3;0;2;9899;3422919;72835;
1083;Syddanmark;2024-08-12;M;4;0;2;9899;3422923;72837;
1084;Hovedstaden;2024-08-13;F;23;0;5;9899;3422946;72842;
1082;Midtjylland;2024-08-13;F;2;0;2;9899;3422948;72844;
1081;Nordjylland;2024-08-13;F;1;0;1;9899;3422949;72845;
1085;Sjælland;2024-08-13;F;4;0;3;9899;3422953;72848;
1083;Syddanmark;2024-08-13;F;5;0;1;9899;3422958;72849;
1084;Hovedstaden;2024-08-13;M;11;0;4;9899;3422969;72853;
1082;Midtjylland;2024-08-13;M;4;1;3;9900;3422973;72856;
1081;Nordjylland;2024-08-13;M;3;0;1;9900;3422976;72857;
1085;Sjælland;2024-08-13;M;5;1;3;9901;3422981;72860;
1083;Syddanmark;2024-08-13;M;5;0;3;9901;3422986;72863;
1084;Hovedstaden;2024-08-14;F;22;1;5;9902;3423008;72868;
1082;Midtjylland;2024-08-14;F;2;0;1;9902;3423010;72869;
1081;Nordjylland;2024-08-14;F;1;0;0;9902;3423011;72869;
1085;Sjælland;2024-08-14;F;3;0;2;9902;3423014;72871;
1083;Syddanmark;2024-08-14;F;2;0;1;9902;3423016;72872;
1084;Hovedstaden;2024-08-14;M;20;1;6;9903;3423036;72878;
1082;Midtjylland;2024-08-14;M;6;0;2;9903;3423042;72880;
1081;Nordjylland;2024-08-14;M;3;0;1;9903;3423045;72881;
1085;Sjælland;2024-08-14;M;5;0;2;9903;3423050;72883;
1083;Syddanmark;2024-08-14;M;8;0;3;9903;3423058;72886;
1084;Hovedstaden;2024-08-15;F;23;0;4;9903;3423081;72890;
1082;Midtjylland;2024-08-15;F;4;0;2;9903;3423085;72892;
1081;Nordjylland;2024-08-15;F;2;0;1;9903;3423087;72893;
1085;Sjælland;2024-08-15;F;2;0;2;9903;3423089;72895;
1083;Syddanmark;2024-08-15;F;8;0;3;9903;3423097;72898;
1084;Hovedstaden;2024-08-15;M;15;0;7;9903;3423112;72905;
1082;Midtjylland;2024-08-15;M;5;0;3;9903;3423117;72908;
1085;Sjælland;2024-08-15;M;2;0;1;9903;3423119;72909;
1083;Syddanmark;2024-08-15;M;6;0;2;9903;3423125;72911;
1084;Hovedstaden;2024-08-16;F;15;0;3;9903;3423140;72914;
1082;Midtjylland;2024-08-16;F;2;0;1;9903;3423142;72915;
1081;Nordjylland;2024-08-16;F;2;1;1;9904;3423144;72916;
1085;Sjælland;2024-08-16;F;5;0;3;9904;3423149;72919;
1083;Syddanmark;2024-08-16;F;5;0;4;9904;3423154;72923;
1084;Hovedstaden;2024-08-16;M;15;0;3;9904;3423169;72926;
1082;Midtjylland;2024-08-16;M;5;0;5;9904;3423174;72931;
1081;Nordjylland;2024-08-16;M;3;0;2;9904;3423177;72933;
1085;Sjælland;2024-08-16;M;3;0;2;9904;3423180;72935;
1083;Syddanmark;2024-08-16;M;1;0;0;9904;3423181;72935;
1084;Hovedstaden;2024-08-17;F;7;0;2;9904;3423188;72937;
1082;Midtjylland;2024-08-17;F;4;1;2;9905;3423192;72939;
1081;Nordjylland;2024-08-17;F;1;0;1;9905;3423193;72940;
1085;Sjælland;2024-08-17;F;4;0;3;9905;3423197;72943;
1083;Syddanmark;2024-08-17;F;3;0;2;9905;3423200;72945;
1084;Hovedstaden;2024-08-17;M;4;0;3;9905;3423204;72948;
1082;Midtjylland;2024-08-17;M;2;0;1;9905;3423206;72949;
1081;Nordjylland;2024-08-17;M;2;1;2;9906;3423208;72951;
1085;Sjælland;2024-08-17;M;1;0;1;9906;3423209;72952;
1083;Syddanmark;2024-08-17;M;2;0;2;9906;3423211;72954;
1084;Hovedstaden;2024-08-18;F;4;1;0;9907;3423215;72954;
1082;Midtjylland;2024-08-18;F;1;0;0;9907;3423216;72954;
1081;Nordjylland;2024-08-18;F;3;0;3;9907;3423219;72957;
1085;Sjælland;2024-08-18;F;4;0;0;9907;3423223;72957;
1083;Syddanmark;2024-08-18;F;1;0;0;9907;3423224;72957;
1084;Hovedstaden;2024-08-18;M;10;0;5;9907;3423234;72962;
1082;Midtjylland;2024-08-18;M;2;0;1;9907;3423236;72963;
1085;Sjælland;2024-08-18;M;7;0;6;9907;3423243;72969;
1083;Syddanmark;2024-08-18;M;2;0;2;9907;3423245;72971;
1084;Hovedstaden;2024-08-19;F;23;1;5;9908;3423268;72976;
1082;Midtjylland;2024-08-19;F;5;0;2;9908;3423273;72978;
1081;Nordjylland;2024-08-19;F;3;0;2;9908;3423276;72980;
1085;Sjælland;2024-08-19;F;5;0;2;9908;3423281;72982;
1083;Syddanmark;2024-08-19;F;4;0;2;9908;3423285;72984;
1084;Hovedstaden;2024-08-19;M;21;1;6;9909;3423306;72990;
1082;Midtjylland;2024-08-19;M;8;0;3;9909;3423314;72993;
1081;Nordjylland;2024-08-19;M;1;0;1;9909;3423315;72994;
1085;Sjælland;2024-08-19;M;2;0;1;9909;3423317;72995;
1083;Syddanmark;2024-08-19;M;6;0;3;9909;3423323;72998;
1084;Hovedstaden;2024-08-20;F;18;0;3;9909;3423341;73001;
1082;Midtjylland;2024-08-20;F;7;0;1;9909;3423348;73002;
1081;Nordjylland;2024-08-20;F;6;1;3;9910;3423354;73005;
1085;Sjælland;2024-08-20;F;4;0;3;9910;3423358;73008;
1083;Syddanmark;2024-08-20;F;5;1;2;9911;3423363;73010;
1084;Hovedstaden;2024-08-20;M;18;0;3;9911;3423381;73013;
1082;Midtjylland;2024-08-20;M;4;0;1;9911;3423385;73014;
1081;Nordjylland;2024-08-20;M;3;0;2;9911;3423388;73016;
1085;Sjælland;2024-08-20;M;5;0;2;9911;3423393;73018;
1083;Syddanmark;2024-08-20;M;7;0;4;9911;3423400;73022;
1084;Hovedstaden;2024-08-21;F;23;0;3;9911;3423423;73025;
1082;Midtjylland;2024-08-21;F;3;0;1;9911;3423426;73026;
1081;Nordjylland;2024-08-21;F;1;0;0;9911;3423427;73026;
1085;Sjælland;2024-08-21;F;1;0;1;9911;3423428;73027;
1083;Syddanmark;2024-08-21;F;4;0;1;9911;3423432;73028;
1084;Hovedstaden;2024-08-21;M;14;1;2;9912;3423446;73030;
1082;Midtjylland;2024-08-21;M;8;1;2;9913;3423454;73032;
1081;Nordjylland;2024-08-21;M;4;0;2;9913;3423458;73034;
1085;Sjælland;2024-08-21;M;2;0;2;9913;3423460;73036;
1083;Syddanmark;2024-08-21;M;3;0;3;9913;3423463;73039;
1084;Hovedstaden;2024-08-22;F;26;1;3;9914;3423489;73042;
1082;Midtjylland;2024-08-22;F;5;0;1;9914;3423494;73043;
1081;Nordjylland;2024-08-22;F;4;0;3;9914;3423498;73046;
1085;Sjælland;2024-08-22;F;1;0;0;9914;3423499;73046;
1083;Syddanmark;2024-08-22;F;7;0;4;9914;3423506;73050;
1084;Hovedstaden;2024-08-22;M;15;1;3;9915;3423521;73053;
1082;Midtjylland;2024-08-22;M;9;1;5;9916;3423530;73058;
1081;Nordjylland;2024-08-22;M;2;0;2;9916;3423532;73060;
1085;Sjælland;2024-08-22;M;2;0;1;9916;3423534;73061;
1083;Syddanmark;2024-08-22;M;4;1;3;9917;3423538;73064;
1084;Hovedstaden;2024-08-23;F;23;0;2;9917;3423561;73066;
1082;Midtjylland;2024-08-23;F;7;0;3;9917;3423568;73069;
1081;Nordjylland;2024-08-23;F;1;0;0;9917;3423569;73069;
1085;Sjælland;2024-08-23;F;3;0;1;9917;3423572;73070;
1083;Syddanmark;2024-08-23;F;4;0;3;9917;3423576;73073;
1084;Hovedstaden;2024-08-23;M;19;1;2;9918;3423595;73075;
1082;Midtjylland;2024-08-23;M;5;0;2;9918;3423600;73077;
1081;Nordjylland;2024-08-23;M;1;0;1;9918;3423601;73078;
1085;Sjælland;2024-08-23;M;2;0;1;9918;3423603;73079;
1083;Syddanmark;2024-08-23;M;4;0;1;9918;3423607;73080;
1084;Hovedstaden;2024-08-24;F;5;0;3;9918;3423612;73083;
1082;Midtjylland;2024-08-24;F;2;0;0;9918;3423614;73083;
1081;Nordjylland;2024-08-24;F;6;0;6;9918;3423620;73089;
1085;Sjælland;2024-08-24;F;4;0;3;9918;3423624;73092;
1083;Syddanmark;2024-08-24;F;4;0;3;9918;3423628;73095;
1084;Hovedstaden;2024-08-24;M;5;0;3;9918;3423633;73098;
1082;Midtjylland;2024-08-24;M;4;0;2;9918;3423637;73100;
1081;Nordjylland;2024-08-24;M;1;0;1;9918;3423638;73101;
1085;Sjælland;2024-08-24;M;5;0;1;9918;3423643;73102;
1083;Syddanmark;2024-08-24;M;1;0;1;9918;3423644;73103;
1084;Hovedstaden;2024-08-25;F;13;0;4;9918;3423657;73107;
1082;Midtjylland;2024-08-25;F;1;0;0;9918;3423658;73107;
1081;Nordjylland;2024-08-25;F;2;0;0;9918;3423660;73107;
1085;Sjælland;2024-08-25;F;4;1;4;9919;3423664;73111;
1083;Syddanmark;2024-08-25;F;4;0;4;9919;3423668;73115;
1084;Hovedstaden;2024-08-25;M;6;0;3;9919;3423674;73118;
1082;Midtjylland;2024-08-25;M;2;0;1;9919;3423676;73119;
1081;Nordjylland;2024-08-25;M;3;0;3;9919;3423679;73122;
1085;Sjælland;2024-08-25;M;2;0;1;9919;3423681;73123;
1083;Syddanmark;2024-08-25;M;4;0;3;9919;3423685;73126;
1084;Hovedstaden;2024-08-26;F;29;0;6;9919;3423714;73132;
1082;Midtjylland;2024-08-26;F;1;0;1;9919;3423715;73133;
1081;Nordjylland;2024-08-26;F;6;0;2;9919;3423721;73135;
1085;Sjælland;2024-08-26;F;3;0;1;9919;3423724;73136;
1083;Syddanmark;2024-08-26;F;8;0;3;9919;3423732;73139;
1084;Hovedstaden;2024-08-26;M;28;1;9;9920;3423760;73148;
1082;Midtjylland;2024-08-26;M;6;0;4;9920;3423766;73152;
1081;Nordjylland;2024-08-26;M;4;0;2;9920;3423770;73154;
1085;Sjælland;2024-08-26;M;4;0;2;9920;3423774;73156;
1083;Syddanmark;2024-08-26;M;4;0;2;9920;3423778;73158;
1084;Hovedstaden;2024-08-27;F;26;0;1;9920;3423804;73159;
1082;Midtjylland;2024-08-27;F;3;0;1;9920;3423807;73160;
1081;Nordjylland;2024-08-27;F;3;1;3;9921;3423810;73163;
1085;Sjælland;2024-08-27;F;3;0;2;9921;3423813;73165;
1083;Syddanmark;2024-08-27;F;8;0;5;9921;3423821;73170;
1084;Hovedstaden;2024-08-27;M;18;0;6;9921;3423839;73176;
1082;Midtjylland;2024-08-27;M;5;0;2;9921;3423844;73178;
1081;Nordjylland;2024-08-27;M;2;0;2;9921;3423846;73180;
1085;Sjælland;2024-08-27;M;4;0;3;9921;3423850;73183;
1083;Syddanmark;2024-08-27;M;8;0;6;9921;3423858;73189;
1084;Hovedstaden;2024-08-28;F;32;1;0;9922;3423890;73189;
1082;Midtjylland;2024-08-28;F;9;0;4;9922;3423899;73193;
1081;Nordjylland;2024-08-28;F;4;0;2;9922;3423903;73195;
1085;Sjælland;2024-08-28;F;2;1;1;9923;3423905;73196;
1083;Syddanmark;2024-08-28;F;6;1;2;9924;3423911;73198;
1084;Hovedstaden;2024-08-28;M;15;0;2;9924;3423926;73200;
1082;Midtjylland;2024-08-28;M;7;0;5;9924;3423933;73205;
1081;Nordjylland;2024-08-28;M;2;0;0;9924;3423935;73205;
1085;Sjælland;2024-08-28;M;4;0;3;9924;3423939;73208;
1083;Syddanmark;2024-08-28;M;9;1;4;9925;3423948;73212;
1084;Hovedstaden;2024-08-29;F;20;0;3;9925;3423968;73215;
1082;Midtjylland;2024-08-29;F;11;0;1;9925;3423979;73216;
1081;Nordjylland;2024-08-29;F;7;0;2;9925;3423986;73218;
1085;Sjælland;2024-08-29;F;1;0;0;9925;3423987;73218;
1083;Syddanmark;2024-08-29;F;4;0;3;9925;3423991;73221;
1084;Hovedstaden;2024-08-29;M;16;1;10;9926;3424007;73231;
1082;Midtjylland;2024-08-29;M;7;0;4;9926;3424014;73235;
1081;Nordjylland;2024-08-29;M;8;0;3;9926;3424022;73238;
1085;Sjælland;2024-08-29;M;7;0;5;9926;3424029;73243;
1083;Syddanmark;2024-08-29;M;10;1;4;9927;3424039;73247;
1084;Hovedstaden;2024-08-30;F;24;0;6;9927;3424063;73253;
1082;Midtjylland;2024-08-30;F;3;0;1;9927;3424066;73254;
1081;Nordjylland;2024-08-30;F;3;0;1;9927;3424069;73255;
1085;Sjælland;2024-08-30;F;3;0;1;9927;3424072;73256;
1083;Syddanmark;2024-08-30;F;10;0;6;9927;3424082;73262;
1084;Hovedstaden;2024-08-30;M;11;1;7;9928;3424093;73269;
1081;Nordjylland;2024-08-30;M;3;0;3;9928;3424096;73272;
1085;Sjælland;2024-08-30;M;6;2;5;9930;3424102;73277;
1083;Syddanmark;2024-08-30;M;4;0;1;9930;3424106;73278;
1084;Hovedstaden;2024-08-31;F;5;0;1;9930;3424111;73279;
1082;Midtjylland;2024-08-31;F;5;0;4;9930;3424116;73283;
1081;Nordjylland;2024-08-31;F;3;0;3;9930;3424119;73286;
1085;Sjælland;2024-08-31;F;2;0;2;9930;3424121;73288;
1083;Syddanmark;2024-08-31;F;1;0;1;9930;3424122;73289;
1084;Hovedstaden;2024-08-31;M;5;0;0;9930;3424127;73289;
1082;Midtjylland;2024-08-31;M;2;0;2;9930;3424129;73291;
1081;Nordjylland;2024-08-31;M;3;1;1;9931;3424132;73292;
1085;Sjælland;2024-08-31;M;4;2;4;9933;3424136;73296;
1083;Syddanmark;2024-08-31;M;1;0;0;9933;3424137;73296;
1084;Hovedstaden;2024-09-01;F;6;0;5;9933;3424143;73301;
1082;Midtjylland;2024-09-01;F;1;0;1;9933;3424144;73302;
1081;Nordjylland;2024-09-01;F;5;0;2;9933;3424149;73304;
